workerID,gender,age,income,language,order,item,dimension,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,prior0,prior1,prior2,prior3,prior4,prior5,prior6,prior7,prior8,prior9
28,F,55,4,english,1,man,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.245,0.2025,0.165,0.13,0.1,0.065,0.045,0.0275,0.01,0.01
28,F,55,4,english,2,turtle,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.702702702703,0.027027027027,0.0405405405405,0.027027027027,0.027027027027,0.0405405405405,0.027027027027,0.027027027027,0.0405405405405,0.0405405405405
28,F,55,4,english,3,man,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.00462962962963,0.091049382716,0.101851851852,0.111111111111,0.126543209877,0.135802469136,0.143518518519,0.151234567901,0.131172839506,0.00308641975309
28,F,55,4,english,4,woman,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.23645320197,0.199507389163,0.165024630542,0.125615763547,0.0960591133005,0.0788177339901,0.0566502463054,0.0344827586207,0.00246305418719,0.00492610837438
28,F,55,4,english,5,giraffe,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.00303490136571,0.0652503793627,0.0804248861912,0.0895295902883,0.100151745068,0.115326251897,0.122913505311,0.133535660091,0.141122913505,0.14871016692
28,F,55,4,english,6,woman,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.00674157303371,0.0786516853933,0.112359550562,0.173033707865,0.222471910112,0.170786516854,0.119101123596,0.0719101123596,0.0404494382022,0.00449438202247
28,F,55,4,english,7,cheetah,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.0240384615385,0.0384615384615,0.0456730769231,0.0600961538462,0.0769230769231,0.0865384615385,0.103365384615,0.117788461538,0.21875,0.228365384615
28,F,55,4,english,8,man,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.0112359550562,0.0393258426966,0.0786516853933,0.11797752809,0.148876404494,0.176966292135,0.219101123596,0.148876404494,0.0561797752809,0.00280898876404
28,F,55,4,english,9,elephant,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.0154320987654,0.0185185185185,0.0308641975309,0.0401234567901,0.0648148148148,0.0771604938272,0.0925925925926,0.104938271605,0.299382716049,0.256172839506
28,F,55,4,english,10,penguin,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.429951690821,0.473429951691,0.00966183574879,0.00966183574879,0.00966183574879,0.00966183574879,0.0144927536232,0.0144927536232,0.0144927536232,0.0144927536232
28,F,55,4,english,11,woman,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.003367003367,0.119528619529,0.154882154882,0.1632996633,0.146464646465,0.13468013468,0.107744107744,0.0909090909091,0.0723905723906,0.00673400673401
28,F,55,4,english,12,bird,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.441860465116,0.446511627907,0.0093023255814,0.0186046511628,0.0186046511628,0.0093023255814,0.0139534883721,0.0139534883721,0.0139534883721,0.0139534883721
29,M,45,8,english,1,woman,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.0,0.0171232876712,0.143835616438,0.171232876712,0.342465753425,0.239726027397,0.0342465753425,0.0308219178082,0.0205479452055,0.0
29,M,45,8,english,2,bird,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.456621004566,0.401826484018,0.0547945205479,0.0365296803653,0.027397260274,0.0228310502283,0.0,0.0,0.0,0.0
29,M,45,8,english,3,cheetah,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.0,0.0,0.0,0.0,0.0221238938053,0.0309734513274,0.0929203539823,0.389380530973,0.442477876106,0.0221238938053
29,M,45,8,english,4,penguin,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.363636363636,0.606060606061,0.030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,M,45,8,english,5,man,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.0,0.020725388601,0.0984455958549,0.168393782383,0.220207253886,0.259067357513,0.170984455959,0.0440414507772,0.0181347150259,0.0
29,M,45,8,english,6,man,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.0426356589147,0.193798449612,0.18023255814,0.160852713178,0.141472868217,0.131782945736,0.0872093023256,0.062015503876,0.0,0.0
29,M,45,8,english,7,turtle,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,M,45,8,english,8,woman,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.0160320641283,0.166332665331,0.200400801603,0.164328657315,0.134268537074,0.11623246493,0.100200400802,0.0821643286573,0.0200400801603,0.0
29,M,45,8,english,9,giraffe,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.0,0.0,0.00842105263158,0.0273684210526,0.122105263158,0.141052631579,0.157894736842,0.170526315789,0.178947368421,0.193684210526
29,M,45,8,english,10,man,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.0,0.00925925925926,0.0814814814815,0.140740740741,0.161111111111,0.168518518519,0.159259259259,0.146296296296,0.133333333333,0.0
29,M,45,8,english,11,woman,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.0,0.0102880658436,0.0740740740741,0.172839506173,0.166666666667,0.154320987654,0.137860082305,0.146090534979,0.137860082305,0.0
29,M,45,8,english,12,elephant,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
30,F,55,4,English,1,penguin,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.145161290323,0.370967741935,0.306451612903,0.177419354839,0.0,0.0,0.0,0.0,0.0,0.0
30,F,55,4,English,2,woman,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.0,0.0177777777778,0.0711111111111,0.248888888889,0.337777777778,0.244444444444,0.0577777777778,0.0222222222222,0.0,0.0
30,F,55,4,English,3,man,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.0,0.0301886792453,0.0792452830189,0.120754716981,0.17358490566,0.192452830189,0.177358490566,0.132075471698,0.0943396226415,0.0
30,F,55,4,English,4,woman,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.0,0.042735042735,0.0683760683761,0.106837606838,0.166666666667,0.230769230769,0.17094017094,0.128205128205,0.0854700854701,0.0
30,F,55,4,English,5,cheetah,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.00828729281768,0.0110497237569,0.0276243093923,0.0414364640884,0.0662983425414,0.0994475138122,0.140883977901,0.171270718232,0.204419889503,0.229281767956
30,F,55,4,English,6,bird,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.381165919283,0.260089686099,0.179372197309,0.085201793722,0.0358744394619,0.0179372197309,0.0134529147982,0.0134529147982,0.0134529147982,0.0
30,F,55,4,English,7,elephant,weight,0-10,10-100,100-120,120-140,140-160,160-180,180-200,200-220,220-10000,>10000,0.0,0.0,0.0,0.0,0.0,0.0,0.0810810810811,0.437837837838,0.481081081081,0.0
30,F,55,4,English,8,turtle,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.752475247525,0.128712871287,0.118811881188,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,F,55,4,English,9,man,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.05,0.215384615385,0.311538461538,0.215384615385,0.119230769231,0.0461538461538,0.0230769230769,0.0192307692308,0.0,0.0
30,F,55,4,English,10,man,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.0,0.0247933884298,0.0289256198347,0.0495867768595,0.247933884298,0.342975206612,0.247933884298,0.0413223140496,0.0165289256198,0.0
30,F,55,4,English,11,woman,speed,0-1,1-5,5-6,6-7,7-8,8-9,9-10,10-20,20-60,>60,0.02,0.18,0.23,0.26,0.246666666667,0.0266666666667,0.02,0.0166666666667,0.0,0.0
30,F,55,4,English,12,giraffe,height,0-1,1-4,4-4.5,4.5-5,5-5.5,5.5-6,6-6.5,6.5-7,7-15,>15,0.0,0.0160320641283,0.0480961923848,0.0681362725451,0.0861723446894,0.11623246493,0.14629258517,0.172344689379,0.188376753507,0.158316633267
