workerID,gender,age,income,language,order,item,dimension,bin,bin_num,prior
24,M,25,4,English,1,cheetah,speed,8-9,5,0.1100110011
24,M,25,4,English,1,cheetah,speed,9-10,6,0.1100110011
24,M,25,4,English,1,cheetah,speed,10-20,7,0.1100110011
24,M,25,4,English,1,cheetah,speed,20-60,8,0.1100110011
24,M,25,4,English,1,cheetah,speed,>60,9,0.00990099009901
24,M,25,4,English,2,woman,height,0-1,0,0.0
24,M,25,4,English,2,woman,height,1-4,1,0.046875
24,M,25,4,English,2,woman,height,4-4.5,2,0.175
24,M,25,4,English,2,woman,height,4.5-5,3,0.215625
24,M,25,4,English,2,woman,height,5-5.5,4,0.246875
24,M,25,4,English,2,woman,height,5.5-6,5,0.221875
24,M,25,4,English,2,woman,height,6-6.5,6,0.05625
24,M,25,4,English,2,woman,height,6.5-7,7,0.028125
24,M,25,4,English,2,woman,height,7-15,8,0.0
24,M,25,4,English,2,woman,height,>15,9,0.009375
24,M,25,4,English,3,man,height,0-1,0,0.0
24,M,25,4,English,3,man,height,1-4,1,0.0307167235495
24,M,25,4,English,3,man,height,4-4.5,2,0.0648464163823
24,M,25,4,English,3,man,height,4.5-5,3,0.0853242320819
24,M,25,4,English,3,man,height,5-5.5,4,0.136518771331
24,M,25,4,English,3,man,height,5.5-6,5,0.290102389078
24,M,25,4,English,3,man,height,6-6.5,6,0.235494880546
24,M,25,4,English,3,man,height,6.5-7,7,0.136518771331
24,M,25,4,English,3,man,height,7-15,8,0.0204778156997
24,M,25,4,English,3,man,height,>15,9,0.0
24,M,25,4,English,4,woman,weight,0-10,0,0.00537634408602
24,M,25,4,English,4,woman,weight,10-100,1,0.134408602151
24,M,25,4,English,4,woman,weight,100-120,2,0.41935483871
24,M,25,4,English,4,woman,weight,120-140,3,0.247311827957
24,M,25,4,English,4,woman,weight,140-160,4,0.0645161290323
24,M,25,4,English,4,woman,weight,160-180,5,0.0483870967742
24,M,25,4,English,4,woman,weight,180-200,6,0.0268817204301
24,M,25,4,English,4,woman,weight,200-220,7,0.0268817204301
24,M,25,4,English,4,woman,weight,220-10000,8,0.0268817204301
24,M,25,4,English,4,woman,weight,>10000,9,0.0
24,M,25,4,English,5,penguin,height,0-1,0,0.184
24,M,25,4,English,5,penguin,height,1-4,1,0.688
24,M,25,4,English,5,penguin,height,4-4.5,2,0.096
24,M,25,4,English,5,penguin,height,4.5-5,3,0.0
24,M,25,4,English,5,penguin,height,5-5.5,4,0.0
24,M,25,4,English,5,penguin,height,5.5-6,5,0.0
24,M,25,4,English,5,penguin,height,6-6.5,6,0.0
24,M,25,4,English,5,penguin,height,6.5-7,7,0.008
24,M,25,4,English,5,penguin,height,7-15,8,0.016
24,M,25,4,English,5,penguin,height,>15,9,0.008
24,M,25,4,English,6,turtle,speed,0-1,0,0.139344262295
24,M,25,4,English,6,turtle,speed,1-5,1,0.754098360656
24,M,25,4,English,6,turtle,speed,5-6,2,0.0491803278689
24,M,25,4,English,6,turtle,speed,6-7,3,0.0327868852459
24,M,25,4,English,6,turtle,speed,7-8,4,0.0
24,M,25,4,English,6,turtle,speed,8-9,5,0.0
24,M,25,4,English,6,turtle,speed,9-10,6,0.0
24,M,25,4,English,6,turtle,speed,10-20,7,0.00819672131148
24,M,25,4,English,6,turtle,speed,20-60,8,0.00819672131148
24,M,25,4,English,6,turtle,speed,>60,9,0.00819672131148
24,M,25,4,English,7,bird,weight,0-10,0,0.86
24,M,25,4,English,7,bird,weight,10-100,1,0.07
24,M,25,4,English,7,bird,weight,100-120,2,0.0
24,M,25,4,English,7,bird,weight,120-140,3,0.01
24,M,25,4,English,7,bird,weight,140-160,4,0.01
24,M,25,4,English,7,bird,weight,160-180,5,0.01
24,M,25,4,English,7,bird,weight,180-200,6,0.01
24,M,25,4,English,7,bird,weight,200-220,7,0.01
24,M,25,4,English,7,bird,weight,220-10000,8,0.01
24,M,25,4,English,7,bird,weight,>10000,9,0.01
24,M,25,4,English,8,giraffe,height,0-1,0,0.0
24,M,25,4,English,8,giraffe,height,1-4,1,0.0501253132832
24,M,25,4,English,8,giraffe,height,4-4.5,2,0.0827067669173
24,M,25,4,English,8,giraffe,height,4.5-5,3,0.0877192982456
24,M,25,4,English,8,giraffe,height,5-5.5,4,0.0952380952381
24,M,25,4,English,8,giraffe,height,5.5-6,5,0.102756892231
24,M,25,4,English,8,giraffe,height,6-6.5,6,0.107769423559
24,M,25,4,English,8,giraffe,height,6.5-7,7,0.112781954887
24,M,25,4,English,8,giraffe,height,7-15,8,0.165413533835
24,M,25,4,English,8,giraffe,height,>15,9,0.195488721805
24,M,25,4,English,9,woman,speed,0-1,0,0.0
24,M,25,4,English,9,woman,speed,1-5,1,0.0
24,M,25,4,English,9,woman,speed,5-6,2,0.0
24,M,25,4,English,9,woman,speed,6-7,3,0.0773195876289
24,M,25,4,English,9,woman,speed,7-8,4,0.113402061856
24,M,25,4,English,9,woman,speed,8-9,5,0.149484536082
24,M,25,4,English,9,woman,speed,9-10,6,0.201030927835
24,M,25,4,English,9,woman,speed,10-20,7,0.432989690722
24,M,25,4,English,9,woman,speed,20-60,8,0.0257731958763
24,M,25,4,English,9,woman,speed,>60,9,0.0
24,M,25,4,English,10,man,weight,0-10,0,0.0
24,M,25,4,English,10,man,weight,10-100,1,0.0178571428571
24,M,25,4,English,10,man,weight,100-120,2,0.0863095238095
24,M,25,4,English,10,man,weight,120-140,3,0.169642857143
24,M,25,4,English,10,man,weight,140-160,4,0.202380952381
24,M,25,4,English,10,man,weight,160-180,5,0.205357142857
24,M,25,4,English,10,man,weight,180-200,6,0.172619047619
24,M,25,4,English,10,man,weight,200-220,7,0.077380952381
24,M,25,4,English,10,man,weight,220-10000,8,0.0684523809524
24,M,25,4,English,10,man,weight,>10000,9,0.0
24,M,25,4,English,11,elephant,weight,0-10,0,0.00512820512821
24,M,25,4,English,11,elephant,weight,10-100,1,0.00512820512821
24,M,25,4,English,11,elephant,weight,100-120,2,0.0512820512821
24,M,25,4,English,11,elephant,weight,120-140,3,0.0564102564103
24,M,25,4,English,11,elephant,weight,140-160,4,0.0820512820513
24,M,25,4,English,11,elephant,weight,160-180,5,0.0923076923077
24,M,25,4,English,11,elephant,weight,180-200,6,0.0923076923077
24,M,25,4,English,11,elephant,weight,200-220,7,0.102564102564
24,M,25,4,English,11,elephant,weight,220-10000,8,0.210256410256
24,M,25,4,English,11,elephant,weight,>10000,9,0.302564102564
24,M,25,4,English,12,man,speed,0-1,0,0.0
24,M,25,4,English,12,man,speed,1-5,1,0.0
24,M,25,4,English,12,man,speed,5-6,2,0.0
24,M,25,4,English,12,man,speed,6-7,3,0.0344827586207
24,M,25,4,English,12,man,speed,7-8,4,0.0689655172414
24,M,25,4,English,12,man,speed,8-9,5,0.110344827586
24,M,25,4,English,12,man,speed,9-10,6,0.137931034483
24,M,25,4,English,12,man,speed,10-20,7,0.551724137931
24,M,25,4,English,12,man,speed,20-60,8,0.0965517241379
24,M,25,4,English,12,man,speed,>60,9,0.0
25,F,55,4,english,1,penguin,height,0-1,0,0.0194805194805
25,F,55,4,english,1,penguin,height,1-4,1,0.538961038961
25,F,55,4,english,1,penguin,height,4-4.5,2,0.344155844156
25,F,55,4,english,1,penguin,height,4.5-5,3,0.012987012987
25,F,55,4,english,1,penguin,height,5-5.5,4,0.00649350649351
25,F,55,4,english,1,penguin,height,5.5-6,5,0.012987012987
25,F,55,4,english,1,penguin,height,6-6.5,6,0.0194805194805
25,F,55,4,english,1,penguin,height,6.5-7,7,0.012987012987
25,F,55,4,english,1,penguin,height,7-15,8,0.0194805194805
25,F,55,4,english,1,penguin,height,>15,9,0.012987012987
25,F,55,4,english,2,cheetah,speed,0-1,0,0.00913242009132
25,F,55,4,english,2,cheetah,speed,1-5,1,0.0182648401826
25,F,55,4,english,2,cheetah,speed,5-6,2,0.027397260274
25,F,55,4,english,2,cheetah,speed,6-7,3,0.00456621004566
25,F,55,4,english,2,cheetah,speed,7-8,4,0.013698630137
25,F,55,4,english,2,cheetah,speed,8-9,5,0.0182648401826
25,F,55,4,english,2,cheetah,speed,9-10,6,0.027397260274
25,F,55,4,english,2,cheetah,speed,10-20,7,0.164383561644
25,F,55,4,english,2,cheetah,speed,20-60,8,0.27397260274
25,F,55,4,english,2,cheetah,speed,>60,9,0.442922374429
25,F,55,4,english,3,woman,speed,0-1,0,0.02
25,F,55,4,english,3,woman,speed,1-5,1,0.0114285714286
25,F,55,4,english,3,woman,speed,5-6,2,0.24
25,F,55,4,english,3,woman,speed,6-7,3,0.22
25,F,55,4,english,3,woman,speed,7-8,4,0.191428571429
25,F,55,4,english,3,woman,speed,8-9,5,0.148571428571
25,F,55,4,english,3,woman,speed,9-10,6,0.111428571429
25,F,55,4,english,3,woman,speed,10-20,7,0.04
25,F,55,4,english,3,woman,speed,20-60,8,0.0114285714286
25,F,55,4,english,3,woman,speed,>60,9,0.00571428571429
25,F,55,4,english,4,giraffe,height,0-1,0,0.0259067357513
25,F,55,4,english,4,giraffe,height,1-4,1,0.0259067357513
25,F,55,4,english,4,giraffe,height,4-4.5,2,0.0103626943005
25,F,55,4,english,4,giraffe,height,4.5-5,3,0.020725388601
25,F,55,4,english,4,giraffe,height,5-5.5,4,0.00518134715026
25,F,55,4,english,4,giraffe,height,5.5-6,5,0.020725388601
25,F,55,4,english,4,giraffe,height,6-6.5,6,0.0155440414508
25,F,55,4,english,4,giraffe,height,6.5-7,7,0.39896373057
25,F,55,4,english,4,giraffe,height,7-15,8,0.471502590674
25,F,55,4,english,4,giraffe,height,>15,9,0.00518134715026
25,F,55,4,english,5,woman,height,0-1,0,0.00621118012422
25,F,55,4,english,5,woman,height,1-4,1,0.00931677018634
25,F,55,4,english,5,woman,height,4-4.5,2,0.0590062111801
25,F,55,4,english,5,woman,height,4.5-5,3,0.0683229813665
25,F,55,4,english,5,woman,height,5-5.5,4,0.276397515528
25,F,55,4,english,5,woman,height,5.5-6,5,0.310559006211
25,F,55,4,english,5,woman,height,6-6.5,6,0.124223602484
25,F,55,4,english,5,woman,height,6.5-7,7,0.083850931677
25,F,55,4,english,5,woman,height,7-15,8,0.0496894409938
25,F,55,4,english,5,woman,height,>15,9,0.0124223602484
25,F,55,4,english,6,turtle,speed,0-1,0,0.213302752294
25,F,55,4,english,6,turtle,speed,1-5,1,0.201834862385
25,F,55,4,english,6,turtle,speed,5-6,2,0.183486238532
25,F,55,4,english,6,turtle,speed,6-7,3,0.139908256881
25,F,55,4,english,6,turtle,speed,7-8,4,0.105504587156
25,F,55,4,english,6,turtle,speed,8-9,5,0.0733944954128
25,F,55,4,english,6,turtle,speed,9-10,6,0.0412844036697
25,F,55,4,english,6,turtle,speed,10-20,7,0.0252293577982
25,F,55,4,english,6,turtle,speed,20-60,8,0.0114678899083
25,F,55,4,english,6,turtle,speed,>60,9,0.0045871559633
25,F,55,4,english,7,bird,weight,0-10,0,0.527173913043
25,F,55,4,english,7,bird,weight,10-100,1,0.326086956522
25,F,55,4,english,7,bird,weight,100-120,2,0.0054347826087
25,F,55,4,english,7,bird,weight,120-140,3,0.0108695652174
25,F,55,4,english,7,bird,weight,140-160,4,0.0271739130435
25,F,55,4,english,7,bird,weight,160-180,5,0.0108695652174
25,F,55,4,english,7,bird,weight,180-200,6,0.0163043478261
25,F,55,4,english,7,bird,weight,200-220,7,0.0217391304348
25,F,55,4,english,7,bird,weight,220-10000,8,0.0271739130435
25,F,55,4,english,7,bird,weight,>10000,9,0.0271739130435
25,F,55,4,english,8,elephant,weight,0-10,0,0.0221238938053
25,F,55,4,english,8,elephant,weight,10-100,1,0.0176991150442
25,F,55,4,english,8,elephant,weight,100-120,2,0.0221238938053
25,F,55,4,english,8,elephant,weight,120-140,3,0.00884955752212
25,F,55,4,english,8,elephant,weight,140-160,4,0.0132743362832
25,F,55,4,english,8,elephant,weight,160-180,5,0.00442477876106
25,F,55,4,english,8,elephant,weight,180-200,6,0.0176991150442
25,F,55,4,english,8,elephant,weight,200-220,7,0.0530973451327
25,F,55,4,english,8,elephant,weight,220-10000,8,0.407079646018
25,F,55,4,english,8,elephant,weight,>10000,9,0.433628318584
25,F,55,4,english,9,man,speed,0-1,0,0.00609756097561
25,F,55,4,english,9,man,speed,1-5,1,0.280487804878
25,F,55,4,english,9,man,speed,5-6,2,0.301829268293
25,F,55,4,english,9,man,speed,6-7,3,0.210365853659
25,F,55,4,english,9,man,speed,7-8,4,0.131097560976
25,F,55,4,english,9,man,speed,8-9,5,0.0335365853659
25,F,55,4,english,9,man,speed,9-10,6,0.00609756097561
25,F,55,4,english,9,man,speed,10-20,7,0.00609756097561
25,F,55,4,english,9,man,speed,20-60,8,0.00914634146341
25,F,55,4,english,9,man,speed,>60,9,0.015243902439
25,F,55,4,english,10,man,height,0-1,0,0.00584795321637
25,F,55,4,english,10,man,height,1-4,1,0.00292397660819
25,F,55,4,english,10,man,height,4-4.5,2,0.00584795321637
25,F,55,4,english,10,man,height,4.5-5,3,0.00584795321637
25,F,55,4,english,10,man,height,5-5.5,4,0.0
25,F,55,4,english,10,man,height,5.5-6,5,0.269005847953
25,F,55,4,english,10,man,height,6-6.5,6,0.277777777778
25,F,55,4,english,10,man,height,6.5-7,7,0.230994152047
25,F,55,4,english,10,man,height,7-15,8,0.198830409357
25,F,55,4,english,10,man,height,>15,9,0.00292397660819
25,F,55,4,english,11,woman,weight,0-10,0,0.0
25,F,55,4,english,11,woman,weight,10-100,1,0.0665557404326
25,F,55,4,english,11,woman,weight,100-120,2,0.161397670549
25,F,55,4,english,11,woman,weight,120-140,3,0.156405990017
25,F,55,4,english,11,woman,weight,140-160,4,0.153078202995
25,F,55,4,english,11,woman,weight,160-180,5,0.154742096506
25,F,55,4,english,11,woman,weight,180-200,6,0.149750415973
25,F,55,4,english,11,woman,weight,200-220,7,0.139767054908
25,F,55,4,english,11,woman,weight,220-10000,8,0.0149750415973
25,F,55,4,english,11,woman,weight,>10000,9,0.00332778702163
25,F,55,4,english,12,man,weight,0-10,0,0.0036231884058
25,F,55,4,english,12,man,weight,10-100,1,0.0018115942029
25,F,55,4,english,12,man,weight,100-120,2,0.0923913043478
25,F,55,4,english,12,man,weight,120-140,3,0.121376811594
25,F,55,4,english,12,man,weight,140-160,4,0.130434782609
25,F,55,4,english,12,man,weight,160-180,5,0.150362318841
25,F,55,4,english,12,man,weight,180-200,6,0.172101449275
25,F,55,4,english,12,man,weight,200-220,7,0.179347826087
25,F,55,4,english,12,man,weight,220-10000,8,0.141304347826
25,F,55,4,english,12,man,weight,>10000,9,0.00724637681159
26,F,35,4,English,1,giraffe,height,0-1,0,0.00416666666667
26,F,35,4,English,1,giraffe,height,1-4,1,0.00416666666667
26,F,35,4,English,1,giraffe,height,4-4.5,2,0.00416666666667
26,F,35,4,English,1,giraffe,height,4.5-5,3,0.0541666666667
26,F,35,4,English,1,giraffe,height,5-5.5,4,0.0541666666667
26,F,35,4,English,1,giraffe,height,5.5-6,5,0.0625
26,F,35,4,English,1,giraffe,height,6-6.5,6,0.0666666666667
26,F,35,4,English,1,giraffe,height,6.5-7,7,0.0916666666667
26,F,35,4,English,1,giraffe,height,7-15,8,0.404166666667
26,F,35,4,English,1,giraffe,height,>15,9,0.254166666667
26,F,35,4,English,2,man,speed,0-1,0,0.0567901234568
26,F,35,4,English,2,man,speed,1-5,1,0.224691358025
26,F,35,4,English,2,man,speed,5-6,2,0.155555555556
26,F,35,4,English,2,man,speed,6-7,3,0.150617283951
26,F,35,4,English,2,man,speed,7-8,4,0.130864197531
26,F,35,4,English,2,man,speed,8-9,5,0.123456790123
26,F,35,4,English,2,man,speed,9-10,6,0.118518518519
26,F,35,4,English,2,man,speed,10-20,7,0.0345679012346
26,F,35,4,English,2,man,speed,20-60,8,0.00246913580247
26,F,35,4,English,2,man,speed,>60,9,0.00246913580247
26,F,35,4,English,3,penguin,height,0-1,0,0.392045454545
26,F,35,4,English,3,penguin,height,1-4,1,0.545454545455
26,F,35,4,English,3,penguin,height,4-4.5,2,0.00568181818182
26,F,35,4,English,3,penguin,height,4.5-5,3,0.00568181818182
26,F,35,4,English,3,penguin,height,5-5.5,4,0.00568181818182
26,F,35,4,English,3,penguin,height,5.5-6,5,0.0113636363636
26,F,35,4,English,3,penguin,height,6-6.5,6,0.00568181818182
26,F,35,4,English,3,penguin,height,6.5-7,7,0.00568181818182
26,F,35,4,English,3,penguin,height,7-15,8,0.0113636363636
26,F,35,4,English,3,penguin,height,>15,9,0.0113636363636
26,F,35,4,English,4,man,height,0-1,0,0.00454545454545
26,F,35,4,English,4,man,height,1-4,1,0.0590909090909
26,F,35,4,English,4,man,height,4-4.5,2,0.0931818181818
26,F,35,4,English,4,man,height,4.5-5,3,0.143181818182
26,F,35,4,English,4,man,height,5-5.5,4,0.163636363636
26,F,35,4,English,4,man,height,5.5-6,5,0.209090909091
26,F,35,4,English,4,man,height,6-6.5,6,0.193181818182
26,F,35,4,English,4,man,height,6.5-7,7,0.111363636364
26,F,35,4,English,4,man,height,7-15,8,0.0204545454545
26,F,35,4,English,4,man,height,>15,9,0.00227272727273
26,F,35,4,English,5,woman,height,0-1,0,0.00331125827815
26,F,35,4,English,5,woman,height,1-4,1,0.0695364238411
26,F,35,4,English,5,woman,height,4-4.5,2,0.0860927152318
26,F,35,4,English,5,woman,height,4.5-5,3,0.158940397351
26,F,35,4,English,5,woman,height,5-5.5,4,0.281456953642
26,F,35,4,English,5,woman,height,5.5-6,5,0.245033112583
26,F,35,4,English,5,woman,height,6-6.5,6,0.122516556291
26,F,35,4,English,5,woman,height,6.5-7,7,0.0198675496689
26,F,35,4,English,5,woman,height,7-15,8,0.0132450331126
26,F,35,4,English,5,woman,height,>15,9,0.0
26,F,35,4,English,6,man,weight,0-10,0,0.0
26,F,35,4,English,6,man,weight,10-100,1,0.0712025316456
26,F,35,4,English,6,man,weight,100-120,2,0.120253164557
26,F,35,4,English,6,man,weight,120-140,3,0.132911392405
26,F,35,4,English,6,man,weight,140-160,4,0.137658227848
26,F,35,4,English,6,man,weight,160-180,5,0.134493670886
26,F,35,4,English,6,man,weight,180-200,6,0.137658227848
26,F,35,4,English,6,man,weight,200-220,7,0.137658227848
26,F,35,4,English,6,man,weight,220-10000,8,0.126582278481
26,F,35,4,English,6,man,weight,>10000,9,0.00158227848101
26,F,35,4,English,7,cheetah,speed,0-1,0,0.0
26,F,35,4,English,7,cheetah,speed,1-5,1,0.005
26,F,35,4,English,7,cheetah,speed,5-6,2,0.005
26,F,35,4,English,7,cheetah,speed,6-7,3,0.005
26,F,35,4,English,7,cheetah,speed,7-8,4,0.005
26,F,35,4,English,7,cheetah,speed,8-9,5,0.005
26,F,35,4,English,7,cheetah,speed,9-10,6,0.07
26,F,35,4,English,7,cheetah,speed,10-20,7,0.135
26,F,35,4,English,7,cheetah,speed,20-60,8,0.435
26,F,35,4,English,7,cheetah,speed,>60,9,0.335
26,F,35,4,English,8,bird,weight,0-10,0,0.481081081081
26,F,35,4,English,8,bird,weight,10-100,1,0.454054054054
26,F,35,4,English,8,bird,weight,100-120,2,0.0
26,F,35,4,English,8,bird,weight,120-140,3,0.0108108108108
26,F,35,4,English,8,bird,weight,140-160,4,0.0108108108108
26,F,35,4,English,8,bird,weight,160-180,5,0.0162162162162
26,F,35,4,English,8,bird,weight,180-200,6,0.00540540540541
26,F,35,4,English,8,bird,weight,200-220,7,0.00540540540541
26,F,35,4,English,8,bird,weight,220-10000,8,0.0108108108108
26,F,35,4,English,8,bird,weight,>10000,9,0.00540540540541
26,F,35,4,English,9,elephant,weight,0-10,0,0.0
26,F,35,4,English,9,elephant,weight,10-100,1,0.0398009950249
26,F,35,4,English,9,elephant,weight,100-120,2,0.0547263681592
26,F,35,4,English,9,elephant,weight,120-140,3,0.0746268656716
26,F,35,4,English,9,elephant,weight,140-160,4,0.0796019900498
26,F,35,4,English,9,elephant,weight,160-180,5,0.0845771144279
26,F,35,4,English,9,elephant,weight,180-200,6,0.0945273631841
26,F,35,4,English,9,elephant,weight,200-220,7,0.10447761194
26,F,35,4,English,9,elephant,weight,220-10000,8,0.457711442786
26,F,35,4,English,9,elephant,weight,>10000,9,0.00995024875622
26,F,35,4,English,10,woman,weight,0-10,0,0.0015873015873
26,F,35,4,English,10,woman,weight,10-100,1,0.0968253968254
26,F,35,4,English,10,woman,weight,100-120,2,0.114285714286
26,F,35,4,English,10,woman,weight,120-140,3,0.131746031746
26,F,35,4,English,10,woman,weight,140-160,4,0.138095238095
26,F,35,4,English,10,woman,weight,160-180,5,0.138095238095
26,F,35,4,English,10,woman,weight,180-200,6,0.138095238095
26,F,35,4,English,10,woman,weight,200-220,7,0.125396825397
26,F,35,4,English,10,woman,weight,220-10000,8,0.114285714286
26,F,35,4,English,10,woman,weight,>10000,9,0.0015873015873
26,F,35,4,English,11,woman,speed,0-1,0,0.0184049079755
26,F,35,4,English,11,woman,speed,1-5,1,0.151329243354
26,F,35,4,English,11,woman,speed,5-6,2,0.157464212679
26,F,35,4,English,11,woman,speed,6-7,3,0.163599182004
26,F,35,4,English,11,woman,speed,7-8,4,0.163599182004
26,F,35,4,English,11,woman,speed,8-9,5,0.155419222904
26,F,35,4,English,11,woman,speed,9-10,6,0.132924335378
26,F,35,4,English,11,woman,speed,10-20,7,0.0511247443763
26,F,35,4,English,11,woman,speed,20-60,8,0.0040899795501
26,F,35,4,English,11,woman,speed,>60,9,0.00204498977505
26,F,35,4,English,12,turtle,speed,0-1,0,0.487179487179
26,F,35,4,English,12,turtle,speed,1-5,1,0.312820512821
26,F,35,4,English,12,turtle,speed,5-6,2,0.164102564103
26,F,35,4,English,12,turtle,speed,6-7,3,0.00512820512821
26,F,35,4,English,12,turtle,speed,7-8,4,0.00512820512821
26,F,35,4,English,12,turtle,speed,8-9,5,0.0102564102564
26,F,35,4,English,12,turtle,speed,9-10,6,0.0
26,F,35,4,English,12,turtle,speed,10-20,7,0.00512820512821
26,F,35,4,English,12,turtle,speed,20-60,8,0.00512820512821
26,F,35,4,English,12,turtle,speed,>60,9,0.00512820512821
27,F,45,4,english,1,bird,weight,0-10,0,0.833333333333
27,F,45,4,english,1,bird,weight,10-100,1,0.0166666666667
27,F,45,4,english,1,bird,weight,100-120,2,0.025
27,F,45,4,english,1,bird,weight,120-140,3,0.0166666666667
27,F,45,4,english,1,bird,weight,140-160,4,0.025
27,F,45,4,english,1,bird,weight,160-180,5,0.0166666666667
27,F,45,4,english,1,bird,weight,180-200,6,0.0166666666667
27,F,45,4,english,1,bird,weight,200-220,7,0.0166666666667
27,F,45,4,english,1,bird,weight,220-10000,8,0.00833333333333
27,F,45,4,english,1,bird,weight,>10000,9,0.025
27,F,45,4,english,2,turtle,speed,0-1,0,0.852173913043
27,F,45,4,english,2,turtle,speed,1-5,1,0.00869565217391
27,F,45,4,english,2,turtle,speed,5-6,2,0.00869565217391
27,F,45,4,english,2,turtle,speed,6-7,3,0.0173913043478
27,F,45,4,english,2,turtle,speed,7-8,4,0.0173913043478
27,F,45,4,english,2,turtle,speed,8-9,5,0.0260869565217
27,F,45,4,english,2,turtle,speed,9-10,6,0.0173913043478
27,F,45,4,english,2,turtle,speed,10-20,7,0.0173913043478
27,F,45,4,english,2,turtle,speed,20-60,8,0.00869565217391
27,F,45,4,english,2,turtle,speed,>60,9,0.0260869565217
27,F,45,4,english,3,cheetah,speed,0-1,0,0.106145251397
27,F,45,4,english,3,cheetah,speed,1-5,1,0.111731843575
27,F,45,4,english,3,cheetah,speed,5-6,2,0.111731843575
27,F,45,4,english,3,cheetah,speed,6-7,3,0.111731843575
27,F,45,4,english,3,cheetah,speed,7-8,4,0.111731843575
27,F,45,4,english,3,cheetah,speed,8-9,5,0.111731843575
27,F,45,4,english,3,cheetah,speed,9-10,6,0.111731843575
27,F,45,4,english,3,cheetah,speed,10-20,7,0.111731843575
27,F,45,4,english,3,cheetah,speed,20-60,8,0.11061452514
27,F,45,4,english,3,cheetah,speed,>60,9,0.00111731843575
27,F,45,4,english,4,woman,weight,0-10,0,0.00338409475465
27,F,45,4,english,4,woman,weight,10-100,1,0.0219966159052
27,F,45,4,english,4,woman,weight,100-120,2,0.128595600677
27,F,45,4,english,4,woman,weight,120-140,3,0.14551607445
27,F,45,4,english,4,woman,weight,140-160,4,0.160744500846
27,F,45,4,english,4,woman,weight,160-180,5,0.162436548223
27,F,45,4,english,4,woman,weight,180-200,6,0.155668358714
27,F,45,4,english,4,woman,weight,200-220,7,0.128595600677
27,F,45,4,english,4,woman,weight,220-10000,8,0.0913705583756
27,F,45,4,english,4,woman,weight,>10000,9,0.00169204737733
27,F,45,4,english,5,man,weight,0-10,0,0.00331125827815
27,F,45,4,english,5,man,weight,10-100,1,0.00331125827815
27,F,45,4,english,5,man,weight,100-120,2,0.0778145695364
27,F,45,4,english,5,man,weight,120-140,3,0.130794701987
27,F,45,4,english,5,man,weight,140-160,4,0.155629139073
27,F,45,4,english,5,man,weight,160-180,5,0.157284768212
27,F,45,4,english,5,man,weight,180-200,6,0.162251655629
27,F,45,4,english,5,man,weight,200-220,7,0.162251655629
27,F,45,4,english,5,man,weight,220-10000,8,0.144039735099
27,F,45,4,english,5,man,weight,>10000,9,0.00331125827815
27,F,45,4,english,6,woman,height,0-1,0,0.0053050397878
27,F,45,4,english,6,woman,height,1-4,1,0.0053050397878
27,F,45,4,english,6,woman,height,4-4.5,2,0.0344827586207
27,F,45,4,english,6,woman,height,4.5-5,3,0.0636604774536
27,F,45,4,english,6,woman,height,5-5.5,4,0.254641909814
27,F,45,4,english,6,woman,height,5.5-6,5,0.244031830239
27,F,45,4,english,6,woman,height,6-6.5,6,0.20424403183
27,F,45,4,english,6,woman,height,6.5-7,7,0.167108753316
27,F,45,4,english,6,woman,height,7-15,8,0.0159151193634
27,F,45,4,english,6,woman,height,>15,9,0.0053050397878
27,F,45,4,english,7,woman,speed,0-1,0,0.18023255814
27,F,45,4,english,7,woman,speed,1-5,1,0.187984496124
27,F,45,4,english,7,woman,speed,5-6,2,0.187984496124
27,F,45,4,english,7,woman,speed,6-7,3,0.18992248062
27,F,45,4,english,7,woman,speed,7-8,4,0.122093023256
27,F,45,4,english,7,woman,speed,8-9,5,0.0755813953488
27,F,45,4,english,7,woman,speed,9-10,6,0.0406976744186
27,F,45,4,english,7,woman,speed,10-20,7,0.00968992248062
27,F,45,4,english,7,woman,speed,20-60,8,0.00193798449612
27,F,45,4,english,7,woman,speed,>60,9,0.00387596899225
27,F,45,4,english,8,man,speed,0-1,0,0.127544097693
27,F,45,4,english,8,man,speed,1-5,1,0.122116689281
27,F,45,4,english,8,man,speed,5-6,2,0.12618724559
27,F,45,4,english,8,man,speed,6-7,3,0.1302578019
27,F,45,4,english,8,man,speed,7-8,4,0.1302578019
27,F,45,4,english,8,man,speed,8-9,5,0.131614654003
27,F,45,4,english,8,man,speed,9-10,6,0.115332428765
27,F,45,4,english,8,man,speed,10-20,7,0.0922659430122
27,F,45,4,english,8,man,speed,20-60,8,0.0217096336499
27,F,45,4,english,8,man,speed,>60,9,0.00271370420624
27,F,45,4,english,9,man,height,0-1,0,0.00477326968974
27,F,45,4,english,9,man,height,1-4,1,0.035799522673
27,F,45,4,english,9,man,height,4-4.5,2,0.0668257756563
27,F,45,4,english,9,man,height,4.5-5,3,0.0930787589499
27,F,45,4,english,9,man,height,5-5.5,4,0.126491646778
27,F,45,4,english,9,man,height,5.5-6,5,0.171837708831
27,F,45,4,english,9,man,height,6-6.5,6,0.221957040573
27,F,45,4,english,9,man,height,6.5-7,7,0.231503579952
27,F,45,4,english,9,man,height,7-15,8,0.0429594272076
27,F,45,4,english,9,man,height,>15,9,0.00477326968974
27,F,45,4,english,10,penguin,height,0-1,0,0.31797235023
