categoryID,qud,category,f1,f2,f3,prob
31,1,lion,1,1,1,0.00037079443332000165
31,1,lion,1,1,0,0.00028871978757589344
31,1,lion,1,0,1,0.00019376909351979173
31,1,lion,1,0,0,0.00020118202958440751
31,1,lion,0,1,1,0.0001537900333392815
31,1,lion,0,1,0,0.0001421066591278934
31,1,lion,0,0,1,0.0001440129797835689
31,1,lion,0,0,0,0.00013925539584879178
31,1,snake,1,1,1,0.0003375467675898705
31,1,snake,1,1,0,0.0003106225510684405
31,1,snake,1,0,1,0.00014321250393477903
31,1,snake,1,0,0,0.00015549282554181023
31,1,snake,0,1,1,0.00020475396891000427
31,1,snake,0,1,0,0.0001548301543996816
31,1,snake,0,0,1,0.00016719958488286348
31,1,snake,0,0,0,0.00016438523099075522
31,1,bull,1,1,1,0.0003938343386887102
31,1,bull,1,1,0,0.0003166989404904847
31,1,bull,1,0,1,0.00016681704401670243
31,1,bull,1,0,0,0.00018508784208758677
31,1,bull,0,1,1,0.00016258215726632072
31,1,bull,0,1,0,0.0001469581638437761
31,1,bull,0,0,1,0.00013245046192437412
31,1,bull,0,0,0,0.00012434685765116583
32,1,peacock,1,1,1,0.0007699493414408924
32,1,peacock,1,1,0,0.0003625130736800266
32,1,peacock,1,0,1,0.0005031328176292012
32,1,peacock,1,0,0,0.0002958292430958882
32,1,peacock,0,1,1,0.00006370043107838156
32,1,peacock,0,1,0,0.00005173660187296366
32,1,peacock,0,0,1,0.00006126392614269212
32,1,peacock,0,0,0,0.00004300798779478284
32,1,target,1,1,1,0.0006631731568237942
32,1,target,1,1,0,0.0003717066866513696
32,1,target,1,0,1,0.0005265795244630206
32,1,target,1,0,0,0.00039509404344286543
32,1,target,0,1,1,0.000055109456142271555
32,1,target,0,1,0,0.000048544254946716585
32,1,target,0,0,1,0.00005980986200999694
32,1,target,0,0,0,0.000051601146094735996
32,1,gazelle,1,1,1,0.0007227151167088245
32,1,gazelle,1,1,0,0.00037136427478691897
32,1,gazelle,1,0,1,0.0006001304182540107
32,1,gazelle,1,0,0,0.00032643792988567964
32,1,gazelle,0,1,1,0.00005206473536921343
32,1,gazelle,0,1,0,0.00004212472810872826
32,1,gazelle,0,0,1,0.000057441906864309065
32,1,gazelle,0,0,0,0.000030875417395919
32,1,tiger,1,1,1,0.0007322159451113372
32,1,tiger,1,1,0,0.0004134278377740761
32,1,tiger,1,0,1,0.00043667505084112393
32,1,tiger,1,0,0,0.00036362420356204276
32,1,tiger,0,1,1,0.000058731300299705754
32,1,tiger,0,1,0,0.00005259507005180625
32,1,tiger,0,0,1,0.000057224589023415315
32,1,tiger,0,0,0,0.000047521484458956324
32,1,person,1,1,1,0.09810249894560631
32,1,person,1,1,0,0.09877005939579253
32,1,person,1,0,1,0.10718182775904149
32,1,person,1,0,0,0.10043846261859764
32,1,person,0,1,1,0.11458919052041863
32,1,person,0,1,0,0.12998400761075735
32,1,person,0,0,1,0.1598446123010533
32,1,person,0,0,0,0.17592552227687258
32,1,cheetah,1,1,1,0.0008099157656764601
32,1,cheetah,1,1,0,0.00037429430018089046
32,1,cheetah,1,0,1,0.0004930136276073491
32,1,cheetah,1,0,0,0.00027897325090288534
32,1,cheetah,0,1,1,0.00006335117332201226
32,1,cheetah,0,1,0,0.000046525401199833784
32,1,cheetah,0,0,1,0.00006064823600082931
32,1,cheetah,0,0,0,0.00003631274967149899
32,1,bird,1,1,1,0.0008115289915262614
32,1,bird,1,1,0,0.00038905768553431134
32,1,bird,1,0,1,0.0006279252379294131
32,1,bird,1,0,0,0.00032548264063979413
32,1,bird,0,1,1,0.00003826741370305659
32,1,bird,0,1,0,0.000027706499863033356
32,1,bird,0,0,1,0.000032877772410392805
32,1,bird,0,0,0,0.000023242676913851722
32,1,bass,1,1,1,0.0006834373001934428
32,1,bass,1,1,0,0.0003192790803266164
32,1,bass,1,0,1,0.00048319173985164
32,1,bass,1,0,0,0.0002455301176752519
32,1,bass,0,1,1,0.00011130309192407347
32,1,bass,0,1,0,0.00006171254634884183
32,1,bass,0,0,1,0.00007153817035808978
32,1,bass,0,0,0,0.00006078154029436691
1,0,target,1,1,1,0.00042067665454475714
1,0,target,1,1,0,0.00019957133801083019
1,0,target,1,0,1,0.00022463227250280073
1,0,target,1,0,0,0.0002114993590772996
1,0,target,0,1,1,0.00010823502631382396
1,0,target,0,1,0,0.00009192746081654343
1,0,target,0,0,1,0.00009975804988799532
1,0,target,0,0,0,0.00009403585609119498
1,0,gorilla,1,1,1,0.00043759518044126185
1,0,gorilla,1,1,0,0.0001896453528881591
1,0,gorilla,1,0,1,0.00021314634333369494
1,0,gorilla,1,0,0,0.00010419454947598663
1,0,gorilla,0,1,1,0.00016550472095558326
1,0,gorilla,0,1,0,0.00009979837808597574
1,0,gorilla,0,0,1,0.00013458792154981506
1,0,gorilla,0,0,0,0.00006449066716958608
1,0,bee,1,1,1,0.0004969389207328748
1,0,bee,1,1,0,0.0001921253059064634
1,0,bee,1,0,1,0.0001475401862857108
1,0,bee,1,0,0,0.00011323188548605541
1,0,bee,0,1,1,0.0001533420033367909
1,0,bee,0,1,0,0.0001317129708048361
1,0,bee,0,0,1,0.000103134968567376
1,0,bee,0,0,0,0.00007106307935033558
1,0,person,1,1,1,0.12246278725260991
1,0,person,1,1,0,0.13254169154975975
1,0,person,1,0,1,0.12388708952719257
1,0,person,1,0,0,0.14019188932088228
1,0,person,0,1,1,0.10502099598412269
1,0,person,0,1,0,0.12369425323245879
1,0,person,0,0,1,0.1113050450131935
1,0,person,0,0,0,0.13088397284308925
1,0,hamster,1,1,1,0.0005040297066468041
1,0,hamster,1,1,0,0.00017686115123964554
1,0,hamster,1,0,1,0.0002773692393494141
1,0,hamster,1,0,0,0.00017183197996452937
1,0,hamster,0,1,1,0.00011909965033747382
1,0,hamster,0,1,0,0.00004464165024297592
1,0,hamster,0,0,1,0.00009809150935250334
1,0,hamster,0,0,0,0.00005068761471476613
1,0,ox,1,1,1,0.0005098472080360489
1,0,ox,1,1,0,0.00023652848190473786
1,0,ox,1,0,1,0.000248818396728198
1,0,ox,1,0,0,0.00016738856752473007
1,0,ox,0,1,1,0.00009869848462750312
1,0,ox,0,1,0,0.00006589722497378519
1,0,ox,0,0,1,0.00007614486217256183
1,0,ox,0,0,0,0.000048326061689535734
1,0,beaver,1,1,1,0.00043712186265455993
1,0,beaver,1,1,0,0.00015611848949792522
1,0,beaver,1,0,1,0.00020498918823997673
1,0,beaver,1,0,0,0.00014080319695356544
1,0,beaver,0,1,1,0.0001981585534668573
1,0,beaver,0,1,0,0.00008463253739585107
1,0,beaver,0,0,1,0.0001265498540085211
1,0,beaver,0,0,0,0.00005649586928443275
1,0,mouse,1,1,1,0.00036660217404774675
1,0,mouse,1,1,0,0.0002017333149945984
1,0,mouse,1,0,1,0.0002585722403601552
1,0,mouse,1,0,0,0.00020812438927549404
1,0,mouse,0,1,1,0.00013223394335833775
1,0,mouse,0,1,0,0.00007666263372031995
1,0,mouse,0,0,1,0.0001284681574614355
1,0,mouse,0,0,0,0.00007235863085057958
2,0,owl,1,1,1,0.0004191065709385618
2,0,owl,1,1,0,0.0001291486713894902
2,0,owl,1,0,1,0.0001783187008380228
2,0,owl,1,0,0,0.00009618169450155547
2,0,owl,0,1,1,0.00047524912648955414
2,0,owl,0,1,0,0.00019078432236882138
2,0,owl,0,0,1,0.00016463788411257577
2,0,owl,0,0,0,0.0000629913324214589
2,0,target,1,1,1,0.0004471141907170207
2,0,target,1,1,0,0.00012441635462483972
2,0,target,1,0,1,0.00027818991439388985
2,0,target,1,0,0,0.00012112608949798376
2,0,target,0,1,1,0.00034556495768269077
2,0,target,0,1,0,0.00010776481170924254
2,0,target,0,0,1,0.00022378864837023724
2,0,target,0,0,0,0.0001048323298292666
2,0,bear,1,1,1,0.000499102984064553
2,0,bear,1,1,0,0.00013585498755923806
2,0,bear,1,0,1,0.0003195743090929069
2,0,bear,1,0,0,0.00011527504153911093
2,0,bear,0,1,1,0.000382846912595504
2,0,bear,0,1,0,0.00011328133052743435
2,0,bear,0,0,1,0.000161212849954455
2,0,bear,0,0,0,0.000041357014363140266
2,0,person,1,1,1,0.09487976268621197
2,0,person,1,1,0,0.10475389318487525
2,0,person,1,0,1,0.14302682822124138
2,0,person,1,0,0,0.1454631049080136
2,0,person,0,1,1,0.10745304902063213
2,0,person,0,1,0,0.10822207816051996
2,0,person,0,0,1,0.1317626970385701
2,0,person,0,0,0,0.15398236723076736
2,0,snake,1,1,1,0.00031737997674124963
2,0,snake,1,1,0,0.00011626392987268712
2,0,snake,1,0,1,0.00018300312451625266
2,0,snake,1,0,0,0.00014340322124341035
2,0,snake,0,1,1,0.00048552287356262404
2,0,snake,0,1,0,0.00018842865534321246
2,0,snake,0,0,1,0.00022978871667970926
2,0,snake,0,0,0,0.00004966783872150522
2,0,mouse,1,1,1,0.00045101862542452155
2,0,mouse,1,1,0,0.00013891590726301624
2,0,mouse,1,0,1,0.00027077697766420954
2,0,mouse,1,0,0,0.00009009195063771097
2,0,mouse,0,1,1,0.0003993657136565305
2,0,mouse,0,1,0,0.00010614848931207164
2,0,mouse,0,0,1,0.00020654432698433722
2,0,mouse,0,0,0,0.00009016251522702552
2,0,mole,1,1,1,0.00044899071107045195
2,0,mole,1,1,0,0.00015137099158644
2,0,mole,1,0,1,0.00025509326234885804
2,0,mole,1,0,0,0.00012419403805984954
2,0,mole,0,1,1,0.0003611462073871631
2,0,mole,0,1,0,0.00010320102743103713
2,0,mole,0,0,1,0.0002271780618681626
2,0,mole,0,0,0,0.00008084137698472163
3,0,shark,1,1,1,0.00035943024176732924
3,0,shark,1,1,0,0.00020868367564991433
3,0,shark,1,0,1,0.00018167397206333088
3,0,shark,1,0,0,0.0001234251736237782
3,0,shark,0,1,1,0.00017928223219055369
3,0,shark,0,1,0,0.00012601197070974738
3,0,shark,0,0,1,0.00010677844077701709
3,0,shark,0,0,0,0.00006690378767821292
3,0,target,1,1,1,0.0002581551066181155
3,0,target,1,1,0,0.00017655004260540635
3,0,target,1,0,1,0.00018952964303516672
3,0,target,1,0,0,0.00016373734624619007
3,0,target,0,1,1,0.0001654033386693388
3,0,target,0,1,0,0.00015359917097607895
3,0,target,0,0,1,0.000135895287405549
3,0,target,0,0,0,0.00014845087346031095
3,0,tiger,1,1,1,0.00027456907940729086
3,0,tiger,1,1,0,0.00020184446580977353
3,0,tiger,1,0,1,0.00018154048648978628
3,0,tiger,1,0,0,0.00015753760324029376
3,0,tiger,0,1,1,0.0001363026096205655
3,0,tiger,0,1,0,0.0001531658760457412
3,0,tiger,0,0,1,0.00012941214539780765
3,0,tiger,0,0,0,0.0001520118465302126
3,0,person,1,1,1,0.10587504122426361
3,0,person,1,1,0,0.12003114359801241
3,0,person,1,0,1,0.11222689597583241
3,0,person,1,0,0,0.11770319248484266
3,0,person,0,1,1,0.11503097378087064
3,0,person,0,1,0,0.135892566306174
3,0,person,0,0,1,0.12774277046151647
3,0,person,0,0,0,0.15591047136963937
3,0,lion,1,1,1,0.00034270166382964257
3,0,lion,1,1,0,0.00017536670451382387
3,0,lion,1,0,1,0.00023184009053080554
3,0,lion,1,0,0,0.00011890366285910155
3,0,lion,0,1,1,0.00014919034781007127
3,0,lion,0,1,0,0.0001280089246123557
3,0,lion,0,0,1,0.00010217698983851515
3,0,lion,0,0,0,0.00011662387806720492
3,0,snake,1,1,1,0.0002953094509027493
3,0,snake,1,1,0,0.00021059139742510088
3,0,snake,1,0,1,0.00020321361645648462
3,0,snake,1,0,0,0.0001622960123897938
3,0,snake,0,1,1,0.00016178516772599863
3,0,snake,0,1,0,0.00012569735852371348
3,0,snake,0,0,1,0.00012355305700446052
3,0,snake,0,0,0,0.00008728230400049095
3,0,elephant,1,1,1,0.00031896954253358154
3,0,elephant,1,1,0,0.00019418882677463972
3,0,elephant,1,0,1,0.00021234722440654613
3,0,elephant,1,0,0,0.00014774913607385555
3,0,elephant,0,1,1,0.0001431138085853163
3,0,elephant,0,1,0,0.00013078371151380652
3,0,elephant,0,0,1,0.0001205397993723695
3,0,elephant,0,0,0,0.00010091935850359073
3,0,whale,1,1,1,0.00035549174154811327
3,0,whale,1,1,0,0.00022422803273001462
3,0,whale,1,0,1,0.00015920943352985508
3,0,whale,1,0,0,0.00014194808541473312
3,0,whale,0,1,1,0.00015722331218999741
3,0,whale,0,1,0,0.00015013780619725097
3,0,whale,0,0,1,0.00008734022605511575
3,0,whale,0,0,0,0.00007831971091097414
4,0,target,1,1,1,0.00024730323006073564
4,0,target,1,1,0,0.0002786413489204648
4,0,target,1,0,1,0.00014938335612637438
4,0,target,1,0,0,0.00017517526556262282
4,0,target,0,1,1,0.00015583634894234468
4,0,target,0,1,0,0.00018811893263911544
4,0,target,0,0,1,0.0001044805497518752
4,0,target,0,0,0,0.00012055150810523564
4,0,ant,1,1,1,0.000278672368463777
4,0,ant,1,1,0,0.00030165807664836073
4,0,ant,1,0,1,0.00012602610017087233
4,0,ant,1,0,0,0.00014396843672662734
4,0,ant,0,1,1,0.0001789975546175708
4,0,ant,0,1,0,0.00018752959745597838
4,0,ant,0,0,1,0.00009083901478701634
4,0,ant,0,0,0,0.0001113886014861292
4,0,person,1,1,1,0.11228303775581729
4,0,person,1,1,0,0.13592022861079758
4,0,person,1,0,1,0.1149730143752941
4,0,person,1,0,0,0.14112881492415486
4,0,person,0,1,1,0.09999809273507353
4,0,person,0,1,0,0.14041572587628437
4,0,person,0,0,1,0.10641066577627795
4,0,person,0,0,0,0.13903275373509025
4,0,lion,1,1,1,0.0003132811919100745
4,0,lion,1,1,0,0.0002625087817210338
4,0,lion,1,0,1,0.0001848720496927378
4,0,lion,1,0,0,0.0001350443449075401
4,0,lion,0,1,1,0.00018203708012343061
4,0,lion,0,1,0,0.0001345184495103822
4,0,lion,0,0,1,0.00010123469901180104
4,0,lion,0,0,0,0.00008107539405564261
4,0,hamster,1,1,1,0.0002735960968852728
4,0,hamster,1,1,0,0.0002986797463983687
4,0,hamster,1,0,1,0.00018132475858812844
4,0,hamster,1,0,0,0.00019459547417204615
4,0,hamster,0,1,1,0.000152871275395336
4,0,hamster,0,1,0,0.00015346028754628196
4,0,hamster,0,0,1,0.00007702360417399324
4,0,hamster,0,0,0,0.00007588393069988609
4,0,bull,1,1,1,0.00025441925581609225
4,0,bull,1,1,0,0.00023812660357679408
4,0,bull,1,0,1,0.00018140285312557482
4,0,bull,1,0,0,0.00016493698080870232
4,0,bull,0,1,1,0.0001740250556561769
4,0,bull,0,1,0,0.0001622554406606888
4,0,bull,0,0,1,0.00011314297931574191
4,0,bull,0,0,0,0.0001188610885752535
4,0,beaver,1,1,1,0.0003179383650902551
4,0,beaver,1,1,0,0.0002694496562853844
4,0,beaver,1,0,1,0.00021116845543461707
4,0,beaver,1,0,0,0.00017266039280547805
4,0,beaver,0,1,1,0.0001309221651425788
4,0,beaver,0,1,0,0.00009020281230082124
4,0,beaver,0,0,1,0.00012562212724313688
4,0,beaver,0,0,0,0.00006751920391280026
4,0,mouse,1,1,1,0.0003535045119623584
4,0,mouse,1,1,0,0.00025223560149522045
4,0,mouse,1,0,1,0.00014287674814516694
4,0,mouse,1,0,0,0.0001385297268045623
4,0,mouse,0,1,1,0.00014234692255001894
4,0,mouse,0,1,0,0.0001694938847146353
4,0,mouse,0,0,1,0.00009307993401312998
4,0,mouse,0,0,0,0.00011236799051794141
5,0,eagle,1,1,1,0.0002678515597831551
5,0,eagle,1,1,0,0.00024233598060942625
5,0,eagle,1,0,1,0.00017950267600450265
5,0,eagle,1,0,0,0.0001766373596084407
5,0,eagle,0,1,1,0.00017353782137241258
5,0,eagle,0,1,0,0.00017868449751805914
5,0,eagle,0,0,1,0.00011557669101261042
5,0,eagle,0,0,0,0.00009548985217297251
5,0,horse,1,1,1,0.00030864854669644264
5,0,horse,1,1,0,0.00027236853487374235
5,0,horse,1,0,1,0.00017927464035767104
5,0,horse,1,0,0,0.00017296699852353812
5,0,horse,0,1,1,0.0001477490130363347
5,0,horse,0,1,0,0.00011902158332505234
5,0,horse,0,0,1,0.00012947938308387053
5,0,horse,0,0,0,0.00009805195919779305
5,0,target,1,1,1,0.0002669655723236258
5,0,target,1,1,0,0.000257268268321449
5,0,target,1,0,1,0.00017246574806864846
5,0,target,1,0,0,0.00017515784864969414
5,0,target,0,1,1,0.0001581794204337944
5,0,target,0,1,0,0.00015267997952791832
5,0,target,0,0,1,0.00012368050101756547
5,0,target,0,0,0,0.0001229679552179122
5,0,gazelle,1,1,1,0.00026645945168956
5,0,gazelle,1,1,0,0.0002569364734039718
5,0,gazelle,1,0,1,0.0001482361326113171
5,0,gazelle,1,0,0,0.0001540400037857569
5,0,gazelle,0,1,1,0.00018830071346389796
5,0,gazelle,0,1,0,0.00018644172893493913
5,0,gazelle,0,0,1,0.00012325945989065515
5,0,gazelle,0,0,0,0.00010759187247000294
5,0,swan,1,1,1,0.000278093053623583
5,0,swan,1,1,0,0.00024781543689331414
5,0,swan,1,0,1,0.00017955714192926874
5,0,swan,1,0,0,0.00018727650472487187
5,0,swan,0,1,1,0.00013939975706151586
5,0,swan,0,1,0,0.00013252570651203728
5,0,swan,0,0,1,0.0001391627444911851
5,0,swan,0,0,0,0.0001241069684122964
5,0,person,1,1,1,0.1375995980819155
5,0,person,1,1,0,0.14776322884533824
5,0,person,1,0,1,0.13594265181724077
5,0,person,1,0,0,0.155138236082015
5,0,person,0,1,1,0.09869743255273522
5,0,person,0,1,0,0.10381783109112103
5,0,person,0,0,1,0.0948514146095936
5,0,person,0,0,0,0.11618652541752775
5,0,hamster,1,1,1,0.0003147921639606672
5,0,hamster,1,1,0,0.00025575417109124666
5,0,hamster,1,0,1,0.00015856126073222952
5,0,hamster,1,0,0,0.00016216474190254026
5,0,hamster,0,1,1,0.00013379081986075823
5,0,hamster,0,1,0,0.00014081076712339384
5,0,hamster,0,0,1,0.00013996405154864978
5,0,hamster,0,0,0,0.00012280615116304702
5,0,mouse,1,1,1,0.00028726866823918813
5,0,mouse,1,1,0,0.00028077250567113755
5,0,mouse,1,0,1,0.0001794621813407656
5,0,mouse,1,0,0,0.0001649384477863918
5,0,mouse,0,1,1,0.0001421593729166237
5,0,mouse,0,1,0,0.00013419078494029106
5,0,mouse,0,0,1,0.00011975585388615314
5,0,mouse,0,0,0,0.00012014401971491386
6,0,target,1,1,1,0.00040883034445497724
6,0,target,1,1,0,0.00022409803660259877
6,0,target,1,0,1,0.00018052435160197688
6,0,target,1,0,0,0.000146947506477261
6,0,target,0,1,1,0.0001829964261079905
6,0,target,0,1,0,0.0001192263160961869
6,0,target,0,0,1,0.00009905941594141156
6,0,target,0,0,0,0.00008289211509982173
6,0,gorilla,1,1,1,0.0004555762621457287
6,0,gorilla,1,1,0,0.0002241842361525566
6,0,gorilla,1,0,1,0.00016069837669995584
6,0,gorilla,1,0,0,0.00014017251811273388
6,0,gorilla,0,1,1,0.00019180046666148254
6,0,gorilla,0,1,0,0.00011878146865131288
6,0,gorilla,0,0,1,0.00008947335011422518
6,0,gorilla,0,0,0,0.00006609641599036637
6,0,elephant,1,1,1,0.00041639415757706094
6,0,elephant,1,1,0,0.00020404305085942702
6,0,elephant,1,0,1,0.00018452758952815237
6,0,elephant,1,0,0,0.00012532398368843316
6,0,elephant,0,1,1,0.0001610068904263352
6,0,elephant,0,1,0,0.00013614722715412725
6,0,elephant,0,0,1,0.00011987121038486233
6,0,elephant,0,0,0,0.00009632989221041893
6,0,bear,1,1,1,0.00039787177134583594
6,0,bear,1,1,0,0.00023221247120010322
6,0,bear,1,0,1,0.00017961584189323874
6,0,bear,1,0,0,0.00014358938384181354
6,0,bear,0,1,1,0.00016807000061700125
6,0,bear,0,1,0,0.00012540176952282353
6,0,bear,0,0,1,0.00011423227868485525
6,0,bear,0,0,0,0.0000828269135694812
6,0,person,1,1,1,0.12845951121208599
6,0,person,1,1,0,0.13942792669754694
6,0,person,1,0,1,0.11277367595238187
6,0,person,1,0,0,0.12024039548491967
6,0,person,0,1,1,0.125228645962966
6,0,person,0,1,0,0.13119434246365066
6,0,person,0,0,1,0.10787187428475291
6,0,person,0,0,0,0.1246781573810214
6,0,lion,1,1,1,0.0005942481419407298
6,0,lion,1,1,0,0.0002764742721726292
6,0,lion,1,0,1,0.00010892110100051494
6,0,lion,1,0,0,0.00010753140771746631
6,0,lion,0,1,1,0.00010563611846040253
6,0,lion,0,1,0,0.00010323262756098571
6,0,lion,0,0,1,0.00007936748738396366
6,0,lion,0,0,0,0.00007556144120005365
6,0,ox,1,1,1,0.0004725206982550739
6,0,ox,1,1,0,0.00021234461880344663
6,0,ox,1,0,1,0.00015729736799163305
6,0,ox,1,0,0,0.00012425978616132952
6,0,ox,0,1,1,0.00019147289353886444
6,0,ox,0,1,0,0.00011983490387366072
6,0,ox,0,0,1,0.00010036364182995942
6,0,ox,0,0,0,0.0000690567636715715
6,0,boar,1,1,1,0.0004779467613199098
6,0,boar,1,1,0,0.00022512874099029538
6,0,boar,1,0,1,0.00018630603578020992
6,0,boar,1,0,0,0.00018285611417969482
6,0,boar,0,1,1,0.00011866786122631442
6,0,boar,0,1,0,0.00007732317254785914
6,0,boar,0,0,1,0.00011145177444472481
6,0,boar,0,0,0,0.00006884478920874083
7,0,eagle,1,1,1,0.0003196170555811765
7,0,eagle,1,1,0,0.00007984821749464245
7,0,eagle,1,0,1,0.00033750215247549896
7,0,eagle,1,0,0,0.00008328525234986767
7,0,eagle,0,1,1,0.0002654356513019926
7,0,eagle,0,1,0,0.00006189469405282217
7,0,eagle,0,0,1,0.0002842092959042884
7,0,eagle,0,0,0,0.00005661427703512814
7,0,target,1,1,1,0.00035972308812573034
7,0,target,1,1,0,0.00011721655500645996
7,0,target,1,0,1,0.00031359588350269435
7,0,target,1,0,0,0.00011115269709818592
7,0,target,0,1,1,0.00021709930813192346
7,0,target,0,1,0,0.00008588401262646488
7,0,target,0,0,1,0.00019789276661134306
7,0,target,0,0,0,0.000080024155769939
7,0,sloth,1,1,1,0.0003534957495787849
7,0,sloth,1,1,0,0.00011004506213100904
7,0,sloth,1,0,1,0.00032797522253699506
7,0,sloth,1,0,0,0.00010800561990351457
7,0,sloth,0,1,1,0.00019747670998194726
7,0,sloth,0,1,0,0.0000892397082777165
7,0,sloth,0,0,1,0.00020730066937072426
7,0,sloth,0,0,0,0.00008738580861024019
7,0,dog,1,1,1,0.00029008754330936344
7,0,dog,1,1,0,0.00013286006212334905
7,0,dog,1,0,1,0.0002549859421900058
7,0,dog,1,0,0,0.00014252568261147668
7,0,dog,0,1,1,0.0002261820920076675
7,0,dog,0,1,0,0.00010571992669150547
7,0,dog,0,0,1,0.00021923530197701384
7,0,dog,0,0,0,0.00009080708067423591
7,0,person,1,1,1,0.14280106512788385
7,0,person,1,1,0,0.12313858435989196
7,0,person,1,0,1,0.1382246093172283
7,0,person,1,0,0,0.12008700095788358
7,0,person,0,1,1,0.132609647133473
7,0,person,0,1,0,0.10760310104584349
7,0,person,0,0,1,0.12260534654591225
7,0,person,0,0,0,0.10257841925662797
7,0,rabbit,1,1,1,0.00032043871513480384
7,0,rabbit,1,1,0,0.00012091201749809372
7,0,rabbit,1,0,1,0.0002968597044546743
7,0,rabbit,1,0,0,0.00011930815943997621
7,0,rabbit,0,1,1,0.0002473716774101236
7,0,rabbit,0,1,0,0.00008128616336356517
7,0,rabbit,0,0,1,0.00022961530625749765
7,0,rabbit,0,0,0,0.00006385642310583148
7,0,kitten,1,1,1,0.0003231244534234422
7,0,kitten,1,1,0,0.00015799492951065394
7,0,kitten,1,0,1,0.000261629077934451
7,0,kitten,1,0,0,0.00014720151927560837
7,0,kitten,0,1,1,0.00020821363580228572
7,0,kitten,0,1,0,0.00011979863238989497
7,0,kitten,0,0,1,0.0001759985926543162
7,0,kitten,0,0,0,0.00007432241735634618
7,0,cheetah,1,1,1,0.0003639285522834055
7,0,cheetah,1,1,0,0.00009813908951722137
7,0,cheetah,1,0,1,0.00034372379269538355
7,0,cheetah,1,0,0,0.0000755792858686443
7,0,cheetah,0,1,1,0.00023500884124735407
7,0,cheetah,0,1,0,0.00006841648809823651
7,0,cheetah,0,0,1,0.00022658090536279124
7,0,cheetah,0,0,0,0.00007859463012722282
8,0,hippo,1,1,1,0.0004586971098737587
8,0,hippo,1,1,0,0.0002034433603130225
8,0,hippo,1,0,1,0.0002534516565555588
8,0,hippo,1,0,0,0.0001618896039654163
8,0,hippo,0,1,1,0.00016052875057542867
8,0,hippo,0,1,0,0.00010176298118221587
8,0,hippo,0,0,1,0.0000913566751019626
8,0,hippo,0,0,0,0.00005760098635212388
8,0,target,1,1,1,0.00042173060606852825
8,0,target,1,1,0,0.00020421963724629586
8,0,target,1,0,1,0.0002815900070682446
8,0,target,1,0,0,0.0001447163184226431
8,0,target,0,1,1,0.00013159559333119155
8,0,target,0,1,0,0.00010418691393360772
8,0,target,0,0,1,0.00009071189014545212
8,0,target,0,0,0,0.00010075658830675564
8,0,sloth,1,1,1,0.0003530598547517526
8,0,sloth,1,1,0,0.0001834047858845411
8,0,sloth,1,0,1,0.00023024413337261045
8,0,sloth,1,0,0,0.00015448529662042865
8,0,sloth,0,1,1,0.00019615569164198874
8,0,sloth,0,1,0,0.0001168135745134338
8,0,sloth,0,0,1,0.00011993911087830276
8,0,sloth,0,0,0,0.00010923158196960574
8,0,dog,1,1,1,0.0003757308860922787
8,0,dog,1,1,0,0.0002249587100894186
8,0,dog,1,0,1,0.00027740017604596044
8,0,dog,1,0,0,0.00020237653419184615
8,0,dog,0,1,1,0.00014424616098051852
8,0,dog,0,1,0,0.00009283875588965794
8,0,dog,0,0,1,0.00009221546131654547
8,0,dog,0,0,0,0.00007084259774522719
8,0,pig,1,1,1,0.00038026782373446936
8,0,pig,1,1,0,0.000176711271260449
8,0,pig,1,0,1,0.0002929986153550147
8,0,pig,1,0,0,0.0001671629464807007
8,0,pig,0,1,1,0.00012442978089337395
8,0,pig,0,1,0,0.00009724216874608648
8,0,pig,0,0,1,0.00013105158860437716
8,0,pig,0,0,0,0.0000999956776603189
8,0,person,1,1,1,0.1513674304457745
8,0,person,1,1,0,0.10967386294773886
8,0,person,1,0,1,0.1358042916962038
8,0,person,1,0,0,0.11500324737349822
8,0,person,0,1,1,0.12115057059054335
8,0,person,0,1,0,0.1176508115511645
8,0,person,0,0,1,0.11590519356886195
8,0,person,0,0,0,0.1230923733698529
8,0,ox,1,1,1,0.00038704474383727857
8,0,ox,1,1,0,0.0002348665924502874
8,0,ox,1,0,1,0.00030229630934771186
8,0,ox,1,0,0,0.00019556034670000598
8,0,ox,0,1,1,0.0001182665651815822
8,0,ox,0,1,0,0.00007840199331643447
8,0,ox,0,0,1,0.00011458758520933084
8,0,ox,0,0,0,0.000053762883753224584
8,0,cat,1,1,1,0.0004337481339480273
8,0,cat,1,1,0,0.0001932618863563071
8,0,cat,1,0,1,0.00027902409758412736
8,0,cat,1,0,0,0.0002003311616607022
8,0,cat,0,1,1,0.000141838114404263
8,0,cat,0,1,0,0.0000654252443598971
8,0,cat,0,0,1,0.00010571801631147487
8,0,cat,0,0,0,0.00006604291877997399
9,0,person,1,1,1,0.13719146673347712
9,0,person,1,1,0,0.11992471398454085
9,0,person,1,0,1,0.1026048572562026
9,0,person,1,0,0,0.11977533485925834
9,0,person,0,1,1,0.11880747492934808
9,0,person,0,1,0,0.1149296773879287
9,0,person,0,0,1,0.11300259486937753
9,0,person,0,0,0,0.16405109952895303
9,0,eagle,1,1,1,0.000640449363406993
9,0,eagle,1,1,0,0.00035764273051280024
9,0,eagle,1,0,1,0.00041410830146386407
9,0,eagle,1,0,0,0.00030764357667575876
9,0,eagle,0,1,1,0.00021738151424073203
9,0,eagle,0,1,0,0.00014934870103219583
