workerid,gender,age,income,categoryID,order,animal,f1,f2,f3,f1prob_animal,f2prob_animal,f3prob_animal,f1prob_person,f2prob_person,f3prob_person
A3M88KA3AW07B3,F,35,10,21,13,monkey,funny,smart,playful,0.7,0.875,0.7,0.65,0.725,0.625
A3M88KA3AW07B3,F,35,10,2,14,bat,scary,blind,nocturnal,0.55,0.7,0.875,0.525,0.325,0.15
A3M88KA3AW07B3,F,35,10,22,15,owl,wise,quiet,nocturnal,0.75,0.775,0.75,0.625,0.55,0.125
A3M88KA3AW07B3,F,35,10,4,16,bee,busy,small,angry,0.725,0.875,0.5,0.6,0.5,0.425
A3M88KA3AW07B3,F,35,10,12,17,elephant,huge,smart,heavy,0.9,0.85,0.9,0.5,0.6,0.5
A3M88KA3AW07B3,F,35,10,20,18,lion,scary,strong,ferocious,0.7,0.725,0.825,0.5,0.525,0.25
A3M88KA3AW07B3,F,35,10,8,19,cow,fat,lazy,dumb,0.5,0.5,0.5,0.5,0.5,0.5
A3M88KA3AW07B3,F,35,10,25,20,pig,dirty,fat,smelly,0.6,0.6,0.65,0.5,0.5,0.5
A3M88KA3AW07B3,F,35,10,31,21,wolf,scary,mean,angry,0.725,0.725,0.625,0.5,0.475,0.475
A3M88KA3AW07B3,F,35,10,10,22,dolphin,smart,friendly,playful,0.85,0.675,0.8,0.65,0.65,0.625
A3M88KA3AW07B3,F,35,10,28,23,sheep,wooly,fluffy,dumb,0.825,0.775,0.5,0.1,0.1,0.5
A3M88KA3AW07B3,F,35,10,27,24,shark,scary,mean,dangerous,0.7,0.625,0.825,0.5,0.5,0.525
A3M88KA3AW07B3,F,35,10,15,25,frog,slimy,noisy,jumpy,0.7,0.7,0.825,0.1,0.525,0.375
A3M88KA3AW07B3,F,35,10,3,26,bear,scary,big,fierce,0.575,0.625,0.725,0.5,0.5,0.375
A3M88KA3AW07B3,F,35,10,32,27,zebra,striped,exotic,fast,0.85,0.85,0.75,0.1,0.575,0.575
A3M88KA3AW07B3,F,35,10,16,28,goat,funny,hungry,loud,0.5,0.575,0.625,0.55,0.5,0.55
A3M88KA3AW07B3,F,35,10,19,29,kangaroo,jumpy,bouncy,cute,0.775,0.775,0.85,0.525,0.45,0.725
A3M88KA3AW07B3,F,35,10,26,30,rabbit,fast,furry,cute,0.775,0.875,0.85,0.55,0.125,0.8
A3M88KA3AW07B3,F,35,10,17,31,goose,loud,mean,annoying,0.65,0.55,0.65,0.525,0.5,0.5
A3M88KA3AW07B3,F,35,10,6,32,buffalo,big,strong,wild,0.85,0.825,0.725,0.5,0.525,0.3
A25VHG713V6EXC,M,45,10,32,1,zebra,striped,exotic,fast,0.95,0.7,0.5,0.05,0.5,0.7
A25VHG713V6EXC,M,45,10,1,2,ant,small,strong,busy,0.95,0.95,0.95,0.275,0.725,0.7
A25VHG713V6EXC,M,45,10,9,3,dog,loyal,friendly,happy,0.725,0.5,0.5,0.725,0.725,0.725
A25VHG713V6EXC,M,45,10,6,4,buffalo,big,strong,wild,0.95,0.95,0.725,0.725,0.725,0.275
A25VHG713V6EXC,M,45,10,24,5,penguin,cold,cute,funny,0.725,0.725,0.725,0.275,0.725,0.725
A25VHG713V6EXC,M,45,10,30,6,whale,large,graceful,majestic,0.925,0.725,0.7,0.275,0.725,0.275
A25VHG713V6EXC,M,45,10,11,7,duck,loud,cute,quacking,0.7,0.5,0.7,0.7,0.7,0.05
A25VHG713V6EXC,M,45,10,16,8,goat,funny,hungry,loud,0.5,0.725,0.5,0.725,0.725,0.7
A25VHG713V6EXC,M,45,10,13,9,fish,scaly,wet,smelly,0.725,0.95,0.725,0.05,0.5,0.725
A25VHG713V6EXC,M,45,10,14,10,fox,sly,smart,pretty,0.7,0.7,0.5,0.725,0.725,0.725
A25VHG713V6EXC,M,45,10,2,11,bat,scary,blind,nocturnal,0.5,0.925,0.725,0.725,0.7,0.5
A25VHG713V6EXC,M,45,10,25,12,pig,dirty,fat,smelly,0.725,0.725,0.725,0.725,0.725,0.7
A25VHG713V6EXC,M,45,10,7,13,cat,independent,lazy,soft,0.7,0.725,0.7,0.725,0.7,0.7
A25VHG713V6EXC,M,45,10,5,14,bird,small,graceful,free,0.725,0.725,0.725,0.275,0.7,0.275
A25VHG713V6EXC,M,45,10,27,15,shark,scary,mean,dangerous,0.7,0.5,0.7,0.725,0.725,0.7
A25VHG713V6EXC,M,45,10,26,16,rabbit,fast,furry,cute,0.725,0.725,0.5,0.725,0.275,0.725
A25VHG713V6EXC,M,45,10,22,17,owl,wise,quiet,nocturnal,0.5,0.725,0.7,0.7,0.7,0.275
A25VHG713V6EXC,M,45,10,28,18,sheep,wooly,fluffy,dumb,0.725,0.7,0.575,0.175,0.175,0.725
A25VHG713V6EXC,M,45,10,4,19,bee,busy,small,angry,0.85,0.95,0.775,0.625,0.175,0.625
A25VHG713V6EXC,M,45,10,19,20,kangaroo,jumpy,bouncy,cute,0.8,0.825,0.5,0.175,0.175,0.7
A25VHG713V6EXC,M,45,10,15,21,frog,slimy,noisy,jumpy,0.875,0.5,0.725,0.05,0.725,0.625
A25VHG713V6EXC,M,45,10,10,22,dolphin,smart,friendly,playful,0.7,0.7,0.7,0.725,0.725,0.725
A25VHG713V6EXC,M,45,10,20,23,lion,scary,strong,ferocious,0.925,0.925,0.775,0.575,0.575,0.275
A25VHG713V6EXC,M,45,10,18,24,horse,fast,strong,beautiful,0.775,0.75,0.65,0.625,0.6,0.575
A25VHG713V6EXC,M,45,10,3,25,bear,scary,big,fierce,0.7,0.725,0.7,0.5,0.525,0.525
A25VHG713V6EXC,M,45,10,29,26,tiger,striped,fierce,scary,1,0.75,0.75,0,0.25,0.325
A25VHG713V6EXC,M,45,10,12,27,elephant,huge,smart,heavy,0.95,0.5,0.95,0.275,0.7,0.275
A25VHG713V6EXC,M,45,10,8,28,cow,fat,lazy,dumb,0.7,0.825,0.825,0.575,0.625,0.625
A25VHG713V6EXC,M,45,10,23,29,ox,strong,big,slow,0.8,0.825,0.825,0.65,0.575,0.6
A25VHG713V6EXC,M,45,10,21,30,monkey,funny,smart,playful,0.575,0.6,0.625,0.575,0.6,0.5
A25VHG713V6EXC,M,45,10,17,31,goose,loud,mean,annoying,0.6,0.65,0.725,0.6,0.625,0.65
A25VHG713V6EXC,M,45,10,31,32,wolf,scary,mean,angry,0.7,0.7,0.5,0.525,0.575,0.6
A27LGC4MU1R7PQ,M,25,0,15,1,frog,slimy,noisy,jumpy,0.5,0.475,0.85,0.1,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,22,2,owl,wise,quiet,nocturnal,0.15,0.5,1,0.5,0.5,0.275
A27LGC4MU1R7PQ,M,25,0,12,3,elephant,huge,smart,heavy,0.8,0.5,0.875,0.35,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,2,4,bat,scary,blind,nocturnal,0.5,1,1,0.5,0.325,0.275
A27LGC4MU1R7PQ,M,25,0,25,5,pig,dirty,fat,smelly,0.5,0.5,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,8,6,cow,fat,lazy,dumb,0.5,0.5,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,26,7,rabbit,fast,furry,cute,0.825,0.9,0.75,0.5,0.025,0.5
A27LGC4MU1R7PQ,M,25,0,1,8,ant,small,strong,busy,1,0.925,0.8,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,6,9,buffalo,big,strong,wild,0.925,0.925,0.875,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,20,10,lion,scary,strong,ferocious,0.5,0.875,0.725,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,5,11,bird,small,graceful,free,0.6,0.5,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,32,12,zebra,striped,exotic,fast,1,0.5,0.725,0,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,10,13,dolphin,smart,friendly,playful,0.575,0.5,0.55,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,9,14,dog,loyal,friendly,happy,0.7,0.6,0.575,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,17,15,goose,loud,mean,annoying,0.5,0.5,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,24,16,penguin,cold,cute,funny,0.5,0.5,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,30,17,whale,large,graceful,majestic,0.875,0.675,0.675,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,21,18,monkey,funny,smart,playful,0.5,0.5,0.65,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,28,19,sheep,wooly,fluffy,dumb,0.925,0.825,0.5,0,0,0.5
A27LGC4MU1R7PQ,M,25,0,11,20,duck,loud,cute,quacking,0.5,0.5,0.95,0.5,0.5,0.225
A27LGC4MU1R7PQ,M,25,0,29,21,tiger,striped,fierce,scary,1,0.5,0.5,0,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,16,22,goat,funny,hungry,loud,0.5,0.5,0.675,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,13,23,fish,scaly,wet,smelly,0.875,0.925,0.5,0.1,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,19,24,kangaroo,jumpy,bouncy,cute,0.9,0.875,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,14,25,fox,sly,smart,pretty,0.5,0.5,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,23,26,ox,strong,big,slow,0.85,0.875,0.95,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,3,27,bear,scary,big,fierce,0.5,0.7,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,18,28,horse,fast,strong,beautiful,0.5,0.5,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,31,29,wolf,scary,mean,angry,0.5,0.5,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,4,30,bee,busy,small,angry,0.5,1,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,27,31,shark,scary,mean,dangerous,0.5,0.5,0.5,0.5,0.5,0.5
A27LGC4MU1R7PQ,M,25,0,7,32,cat,independent,lazy,soft,0.675,0.5,0.9,0.5,0.5,0.5
A19OQSYYPTVIF,M,25,11,18,1,horse,fast,strong,beautiful,0.925,0.7,0.65,0.275,0.2,0.4
A19OQSYYPTVIF,M,25,11,17,2,goose,loud,mean,annoying,0.925,0.725,0.8,0.375,0.55,0.25
A19OQSYYPTVIF,M,25,11,22,3,owl,wise,quiet,nocturnal,0.175,0.85,1,0.275,0.175,0.125
A19OQSYYPTVIF,M,25,11,23,4,ox,strong,big,slow,0.925,1,0.425,0.325,0.35,0.575
A19OQSYYPTVIF,M,25,11,1,5,ant,small,strong,busy,1,0.675,0.875,0.575,0.3,0.55
A19OQSYYPTVIF,M,25,11,8,6,cow,fat,lazy,dumb,0.275,0.55,0.825,0.7,0.55,0.375
A19OQSYYPTVIF,M,25,11,9,7,dog,loyal,friendly,happy,0.7,0.7,0.875,0.325,0.425,0.3
A19OQSYYPTVIF,M,25,11,31,8,wolf,scary,mean,angry,0.725,0.45,0.4,0.225,0.55,0.625
A19OQSYYPTVIF,M,25,11,14,9,fox,sly,smart,pretty,0.775,0.55,0.85,0.575,0.45,0.4
A19OQSYYPTVIF,M,25,11,13,10,fish,scaly,wet,smelly,1,0.975,0.825,0,0.4,0.525
A19OQSYYPTVIF,M,25,11,12,11,elephant,huge,smart,heavy,1,0.525,1,0.075,0.475,0.575
A19OQSYYPTVIF,M,25,11,2,12,bat,scary,blind,nocturnal,0.425,0.2,1,0.375,0.125,0
A19OQSYYPTVIF,M,25,11,7,13,cat,independent,lazy,soft,0.975,0.55,0.85,0.45,0.55,0.15
A19OQSYYPTVIF,M,25,11,24,14,penguin,cold,cute,funny,0.325,0.725,0.5,0.025,0.45,0.55
A19OQSYYPTVIF,M,25,11,26,15,rabbit,fast,furry,cute,0.575,1,0.725,0.4,0.025,0.45
A19OQSYYPTVIF,M,25,11,5,16,bird,small,graceful,free,0.7,0.55,0.625,0.55,0.25,0.7
A19OQSYYPTVIF,M,25,11,3,17,bear,scary,big,fierce,0.8,0.975,0.7,0.4,0.425,0.275
A19OQSYYPTVIF,M,25,11,29,18,tiger,striped,fierce,scary,0.975,0.9,0.95,0,0.45,0.45
A19OQSYYPTVIF,M,25,11,32,19,zebra,striped,exotic,fast,1,0.975,0.775,0,0,0.35
A19OQSYYPTVIF,M,25,11,16,20,goat,funny,hungry,loud,0.575,0.825,0.85,0.55,0.7,0.425
A19OQSYYPTVIF,M,25,11,20,21,lion,scary,strong,ferocious,0.925,0.975,0.7,0.425,0.325,0.175
A19OQSYYPTVIF,M,25,11,6,22,buffalo,big,strong,wild,0.925,0.875,0.7,0.425,0.375,0.075
A19OQSYYPTVIF,M,25,11,15,23,frog,slimy,noisy,jumpy,0.95,0.4,0.7,0,0.45,0.525
A19OQSYYPTVIF,M,25,11,21,24,monkey,funny,smart,playful,0.55,0.65,0.725,0.525,0.45,0.475
A19OQSYYPTVIF,M,25,11,11,25,duck,loud,cute,quacking,0.7,0.75,0.975,0.425,0.425,0
A19OQSYYPTVIF,M,25,11,10,26,dolphin,smart,friendly,playful,0.625,0.7,0.6,0.425,0.375,0.35
A19OQSYYPTVIF,M,25,11,30,27,whale,large,graceful,majestic,1,0.525,0.725,0.425,0.275,0.15
A19OQSYYPTVIF,M,25,11,25,28,pig,dirty,fat,smelly,0.575,0.675,0.55,0.55,0.725,0.525
A19OQSYYPTVIF,M,25,11,27,29,shark,scary,mean,dangerous,0.675,0.525,0.675,0.425,0.55,0.725
A19OQSYYPTVIF,M,25,11,19,30,kangaroo,jumpy,bouncy,cute,0.9,0.9,0.45,0.1,0.075,0.425
A19OQSYYPTVIF,M,25,11,4,31,bee,busy,small,angry,0.7,0.75,0.425,0.55,0.575,0.525
A19OQSYYPTVIF,M,25,11,28,32,sheep,wooly,fluffy,dumb,0.925,0.925,0.525,0,0,0.55
AELOYBHVZFDW9,M,55,4,23,1,ox,strong,big,slow,0.925,0.95,0.95,0.5,0.425,0.425
AELOYBHVZFDW9,M,55,4,25,2,pig,dirty,fat,smelly,0.575,0.725,0.55,0.3,0.55,0.275
AELOYBHVZFDW9,M,55,4,24,3,penguin,cold,cute,funny,0.5,0.4,0.275,0.5,0.5,0.5
AELOYBHVZFDW9,M,55,4,22,4,owl,wise,quiet,nocturnal,0.275,0.725,0.925,0.275,0.275,0.275
AELOYBHVZFDW9,M,55,4,3,5,bear,scary,big,fierce,0.725,0.95,0.5,0.3,0.425,0.275
AELOYBHVZFDW9,M,55,4,5,6,bird,small,graceful,free,0.575,0.5,0.725,0.35,0.35,0.9
AELOYBHVZFDW9,M,55,4,30,7,whale,large,graceful,majestic,0.925,0.5,0.375,0.325,0.3,0.075
AELOYBHVZFDW9,M,55,4,21,8,monkey,funny,smart,playful,0.275,0.275,0.275,0.375,0.375,0.4
AELOYBHVZFDW9,M,55,4,8,9,cow,fat,lazy,dumb,0.375,0.375,0.625,0.55,0.425,0.375
AELOYBHVZFDW9,M,55,4,6,10,buffalo,big,strong,wild,0.925,0.925,0.5,0.35,0.35,0.075
AELOYBHVZFDW9,M,55,4,15,11,frog,slimy,noisy,jumpy,0.275,0.275,0.725,0.125,0.275,0.5
AELOYBHVZFDW9,M,55,4,4,12,bee,busy,small,angry,0.725,0.95,0.275,0.6,0.35,0.35
AELOYBHVZFDW9,M,55,4,16,13,goat,funny,hungry,loud,0.15,0.5,0.5,0.375,0.5,0.375
AELOYBHVZFDW9,M,55,4,10,14,dolphin,smart,friendly,playful,0.5,0.5,0.5,0.4,0.4,0.4
AELOYBHVZFDW9,M,55,4,13,15,fish,scaly,wet,smelly,0.95,0.925,0.5,0.05,0.275,0.275
AELOYBHVZFDW9,M,55,4,31,16,wolf,scary,mean,angry,0.6,0.4,0.4,0.275,0.5,0.425
AELOYBHVZFDW9,M,55,4,18,17,horse,fast,strong,beautiful,0.725,0.725,0.725,0.3,0.3,0.3
AELOYBHVZFDW9,M,55,4,7,18,cat,independent,lazy,soft,0.725,0.7,0.7,0.7,0.5,0.375
AELOYBHVZFDW9,M,55,4,32,19,zebra,striped,exotic,fast,0.95,0.925,0.95,0.05,0.05,0.275
AELOYBHVZFDW9,M,55,4,28,20,sheep,wooly,fluffy,dumb,0.925,0.925,0.725,0.05,0.05,0.3
AELOYBHVZFDW9,M,55,4,1,21,ant,small,strong,busy,0.95,0.95,0.725,0.3,0.35,0.5
AELOYBHVZFDW9,M,55,4,17,22,goose,loud,mean,annoying,0.5,0.3,0.425,0.375,0.375,0.5
AELOYBHVZFDW9,M,55,4,14,23,fox,sly,smart,pretty,0.275,0.275,0.5,0.55,0.375,0.325
AELOYBHVZFDW9,M,55,4,11,24,duck,loud,cute,quacking,0.575,0.3,0.875,0.375,0.35,0.025
AELOYBHVZFDW9,M,55,4,9,25,dog,loyal,friendly,happy,0.625,0.575,0.5,0.5,0.425,0.425
AELOYBHVZFDW9,M,55,4,12,26,elephant,huge,smart,heavy,0.95,0.725,0.95,0.125,0.375,0.5
AELOYBHVZFDW9,M,55,4,19,27,kangaroo,jumpy,bouncy,cute,0.5,0.7,0.275,0.35,0.275,0.35
AELOYBHVZFDW9,M,55,4,27,28,shark,scary,mean,dangerous,0.725,0.3,0.7,0.275,0.3,0.15
AELOYBHVZFDW9,M,55,4,26,29,rabbit,fast,furry,cute,0.725,0.95,0.5,0.275,0.05,0.325
AELOYBHVZFDW9,M,55,4,20,30,lion,scary,strong,ferocious,0.725,0.825,0.5,0.275,0.35,0.125
AELOYBHVZFDW9,M,55,4,29,31,tiger,striped,fierce,scary,0.95,0.5,0.725,0.05,0.1,0.1
AELOYBHVZFDW9,M,55,4,2,32,bat,scary,blind,nocturnal,0.275,0.5,0.925,0.075,0.1,0.1
A2TQUCYSLJJV47,F,45,10,20,1,lion,scary,strong,ferocious,0.7,0.925,0.725,0.7,0.7,0.5
A2TQUCYSLJJV47,F,45,10,15,2,frog,slimy,noisy,jumpy,0.725,0.725,0.95,0.725,0.95,0.5
A2TQUCYSLJJV47,F,45,10,2,3,bat,scary,blind,nocturnal,0.5,0.925,0.925,0.275,0.3,0.5
A2TQUCYSLJJV47,F,45,10,27,4,shark,scary,mean,dangerous,0.7,0.7,0.925,0.3,0.3,0.3
A2TQUCYSLJJV47,F,45,10,7,5,cat,independent,lazy,soft,0.7,0.7,0.7,0.7,0.5,0.5
A2TQUCYSLJJV47,F,45,10,29,6,tiger,striped,fierce,scary,0.925,0.7,0.7,0.075,0.3,0.275
A2TQUCYSLJJV47,F,45,10,24,7,penguin,cold,cute,funny,0.5,0.7,0.275,0.275,0.725,0.725
A2TQUCYSLJJV47,F,45,10,1,8,ant,small,strong,busy,0.925,0.725,0.7,0.3,0.5,0.5
A2TQUCYSLJJV47,F,45,10,5,9,bird,small,graceful,free,0.725,0.7,0.7,0.275,0.5,0.725
A2TQUCYSLJJV47,F,45,10,31,10,wolf,scary,mean,angry,0.7,0.625,0.275,0.275,0.275,0.275
A2TQUCYSLJJV47,F,45,10,9,11,dog,loyal,friendly,happy,0.7,0.5,0.5,0.5,0.7,0.5
A2TQUCYSLJJV47,F,45,10,22,12,owl,wise,quiet,nocturnal,0.5,0.7,0.825,0.5,0.7,0.5
A2TQUCYSLJJV47,F,45,10,32,13,zebra,striped,exotic,fast,0.925,0.775,0.675,0.05,0.3,0.5
A2TQUCYSLJJV47,F,45,10,18,14,horse,fast,strong,beautiful,0.8,0.7,0.85,0.5,0.5,0.6
A2TQUCYSLJJV47,F,45,10,19,15,kangaroo,jumpy,bouncy,cute,0.85,0.825,0.7,0.275,0.275,0.625
A2TQUCYSLJJV47,F,45,10,17,16,goose,loud,mean,annoying,0.85,0.825,0.725,0.5,0.275,0.5
A2TQUCYSLJJV47,F,45,10,3,17,bear,scary,big,fierce,0.7,0.7,0.675,0.25,0.5,0.25
A2TQUCYSLJJV47,F,45,10,13,18,fish,scaly,wet,smelly,0.925,0.85,0.7,0.1,0.5,0.525
A2TQUCYSLJJV47,F,45,10,14,19,fox,sly,smart,pretty,0.8,0.8,0.6,0.3,0.7,0.65
A2TQUCYSLJJV47,F,45,10,12,20,elephant,huge,smart,heavy,0.925,0.825,0.95,0.3,0.725,0.5
A2TQUCYSLJJV47,F,45,10,4,21,bee,busy,small,angry,0.7,0.85,0.5,0.5,0.275,0.225
A2TQUCYSLJJV47,F,45,10,21,22,monkey,funny,smart,playful,0.5,0.75,0.675,0.6,0.7,0.525
A2TQUCYSLJJV47,F,45,10,30,23,whale,large,graceful,majestic,0.975,0.725,0.8,0.5,0.55,0.5
A2TQUCYSLJJV47,F,45,10,26,24,rabbit,fast,furry,cute,0.775,0.9,0.775,0.5,0.275,0.725
A2TQUCYSLJJV47,F,45,10,8,25,cow,fat,lazy,dumb,0.5,0.6,0.375,0.5,0.5,0.5
A2TQUCYSLJJV47,F,45,10,28,26,sheep,wooly,fluffy,dumb,0.825,0.825,0.475,0.175,0.175,0.5
A2TQUCYSLJJV47,F,45,10,11,27,duck,loud,cute,quacking,0.75,0.7,0.825,0.5,0.675,0.1
A2TQUCYSLJJV47,F,45,10,6,28,buffalo,big,strong,wild,0.925,0.825,0.675,0.5,0.5,0.3
A2TQUCYSLJJV47,F,45,10,23,29,ox,strong,big,slow,0.925,0.925,0.7,0.5,0.5,0.5
A2TQUCYSLJJV47,F,45,10,10,30,dolphin,smart,friendly,playful,0.875,0.825,0.825,0.7,0.625,0.55
A2TQUCYSLJJV47,F,45,10,16,31,goat,funny,hungry,loud,0.5,0.825,0.9,0.6,0.725,0.5
A2TQUCYSLJJV47,F,45,10,25,32,pig,dirty,fat,smelly,0.5,0.5,0.65,0.5,0.5,0.5
A3NBD6P0INJB4G,F,25,4,30,1,whale,large,graceful,majestic,1,1,1,0.5,0.5,0.275
A3NBD6P0INJB4G,F,25,4,20,2,lion,scary,strong,ferocious,0.3,1,1,0.5,0.5,0.2
A3NBD6P0INJB4G,F,25,4,7,3,cat,independent,lazy,soft,1,0.5,1,0.625,0.6,0.175
A3NBD6P0INJB4G,F,25,4,12,4,elephant,huge,smart,heavy,1,1,1,0.5,0.7,0.5
A3NBD6P0INJB4G,F,25,4,2,5,bat,scary,blind,nocturnal,0.025,0.275,1,0.375,0.5,0.5
A3NBD6P0INJB4G,F,25,4,16,6,goat,funny,hungry,loud,0.5,0.5,0.5,0.55,0.55,0.85
A3NBD6P0INJB4G,F,25,4,22,7,owl,wise,quiet,nocturnal,0.5,0.7,1,0.55,0.5,0.5
A3NBD6P0INJB4G,F,25,4,3,8,bear,scary,big,fierce,0.5,1,1,0.5,0.5,0.5
A3NBD6P0INJB4G,F,25,4,1,9,ant,small,strong,busy,1,1,1,0.5,0.5,0.775
A3NBD6P0INJB4G,F,25,4,26,10,rabbit,fast,furry,cute,1,1,0.975,0.5,0.425,0.5
A3NBD6P0INJB4G,F,25,4,5,11,bird,small,graceful,free,0.775,1,1,0.5,0.5,0.425
A3NBD6P0INJB4G,F,25,4,10,12,dolphin,smart,friendly,playful,1,1,1,0.575,0.7,0.7
A3NBD6P0INJB4G,F,25,4,32,13,zebra,striped,exotic,fast,1,1,1,0.3,0.375,0.5
A3NBD6P0INJB4G,F,25,4,19,14,kangaroo,jumpy,bouncy,cute,1,1,1,0.5,0.5,0.5
A3NBD6P0INJB4G,F,25,4,31,15,wolf,scary,mean,angry,0,0,0,0.5,0.5,0.5
A3NBD6P0INJB4G,F,25,4,13,16,fish,scaly,wet,smelly,1,1,0.275,0,0.275,0.625
A3NBD6P0INJB4G,F,25,4,18,17,horse,fast,strong,beautiful,1,1,1,0.4,0.5,0.5
A3NBD6P0INJB4G,F,25,4,4,18,bee,busy,small,angry,1,1,0,0.5,0.5,0.55
A3NBD6P0INJB4G,F,25,4,29,19,tiger,striped,fierce,scary,1,1,0,0,0.5,0.5
A3NBD6P0INJB4G,F,25,4,9,20,dog,loyal,friendly,happy,1,1,1,0.6,0.6,0.6
A3NBD6P0INJB4G,F,25,4,27,21,shark,scary,mean,dangerous,0,0,0.5,0.5,0.35,0.5
A3NBD6P0INJB4G,F,25,4,23,22,ox,strong,big,slow,1,1,0.45,0.5,0.5,0.5
A3NBD6P0INJB4G,F,25,4,25,23,pig,dirty,fat,smelly,0.5,1,0.1,0.5,0.6,0.5
A3NBD6P0INJB4G,F,25,4,11,24,duck,loud,cute,quacking,0.5,1,1,0.5,0.5,0.025
A3NBD6P0INJB4G,F,25,4,14,25,fox,sly,smart,pretty,1,1,1,0.5,0.55,0.5
A3NBD6P0INJB4G,F,25,4,24,26,penguin,cold,cute,funny,0.8,1,1,0.5,0.5,0.5
A3NBD6P0INJB4G,F,25,4,6,27,buffalo,big,strong,wild,1,0.975,1,0.5,0.5,0.4
A3NBD6P0INJB4G,F,25,4,15,28,frog,slimy,noisy,jumpy,1,0.5,1,0,0.5,0.5
A3NBD6P0INJB4G,F,25,4,21,29,monkey,funny,smart,playful,1,1,1,0.55,0.575,0.575
A3NBD6P0INJB4G,F,25,4,28,30,sheep,wooly,fluffy,dumb,1,1,0,0,0,0.55
A3NBD6P0INJB4G,F,25,4,8,31,cow,fat,lazy,dumb,1,0,0,0.6,0.6,0.575
A3NBD6P0INJB4G,F,25,4,17,32,goose,loud,mean,annoying,0,1,0,0.575,0.5,0.575
A21VLTGNNJH43I,M,35,4,22,1,owl,wise,quiet,nocturnal,0.65,0.625,0.925,0.5,0.55,0.15
A21VLTGNNJH43I,M,35,4,19,2,kangaroo,jumpy,bouncy,cute,0.825,0.8,0.725,0.5,0.275,0.45
A21VLTGNNJH43I,M,35,4,12,3,elephant,huge,smart,heavy,0.85,0.5,0.825,0.375,0.5,0.375
A21VLTGNNJH43I,M,35,4,31,4,wolf,scary,mean,angry,0.55,0.55,0.55,0.275,0.425,0.425
A21VLTGNNJH43I,M,35,4,11,5,duck,loud,cute,quacking,0.575,0.55,0.925,0.475,0.45,0.15
A21VLTGNNJH43I,M,35,4,21,6,monkey,funny,smart,playful,0.7,0.725,0.725,0.575,0.525,0.625
A21VLTGNNJH43I,M,35,4,8,7,cow,fat,lazy,dumb,0.7,0.7,0.65,0.375,0.45,0.425
A21VLTGNNJH43I,M,35,4,2,8,bat,scary,blind,nocturnal,0.65,0.925,0.925,0.425,0.125,0.125
A21VLTGNNJH43I,M,35,4,17,9,goose,loud,mean,annoying,0.625,0.5,0.4,0.475,0.425,0.45
A21VLTGNNJH43I,M,35,4,6,10,buffalo,big,strong,wild,0.875,0.875,0.825,0.4,0.425,0.25
A21VLTGNNJH43I,M,35,4,9,11,dog,loyal,friendly,happy,0.775,0.75,0.75,0.625,0.7,0.675
A21VLTGNNJH43I,M,35,4,18,12,horse,fast,strong,beautiful,0.75,0.75,0.675,0.425,0.45,0.375
A21VLTGNNJH43I,M,35,4,1,13,ant,small,strong,busy,0.95,0.5,0.75,0.425,0.425,0.7
A21VLTGNNJH43I,M,35,4,23,14,ox,strong,big,slow,0.875,0.925,0.925,0.425,0.425,0.575
A21VLTGNNJH43I,M,35,4,27,15,shark,scary,mean,dangerous,0.675,0.725,0.85,0.425,0.425,0.3
A21VLTGNNJH43I,M,35,4,15,16,frog,slimy,noisy,jumpy,0.825,0.675,0.8,0.1,0.5,0.325
A21VLTGNNJH43I,M,35,4,28,17,sheep,wooly,fluffy,dumb,0.825,0.825,0.575,0.075,0.1,0.45
A21VLTGNNJH43I,M,35,4,30,18,whale,large,graceful,majestic,0.9,0.675,0.75,0.425,0.35,0.2
A21VLTGNNJH43I,M,35,4,24,19,penguin,cold,cute,funny,0.575,0.825,0.8,0.4,0.35,0.6
