workerid,utteranceType,trial_type,animalID,feature,animal,alternative,utterance,response
32,figurative,multi_slider,1,industrious,ant,man,ant,0.63
32,figurative,multi_slider,1,industrious,ant,ant,ant,0.95
32,figurative,multi_slider,1,industrious,ant,mouse,ant,0.96
32,figurative,multi_slider,1,industrious,ant,monkey,ant,0.32
32,figurative,multi_slider,1,industrious,ant,beaver,ant,0.8
33,literal,multi_slider,2,majestic,whale,lion,big,1
33,literal,multi_slider,2,majestic,whale,man,big,0.04
33,literal,multi_slider,2,majestic,whale,horse,big,0.72
33,literal,multi_slider,2,majestic,whale,whale,big,0.85
33,literal,multi_slider,2,majestic,whale,eagle,big,0.82
33,literal,multi_slider,2,majestic,whale,elephant,big,0.84
33,literal,multi_slider,2,majestic,whale,average man,big,0.02
33,literal,multi_slider,2,strong,whale,lion,big,0.84
33,literal,multi_slider,2,strong,whale,man,big,0.3
33,literal,multi_slider,2,strong,whale,horse,big,0.74
33,literal,multi_slider,2,strong,whale,whale,big,0.52
33,literal,multi_slider,2,strong,whale,eagle,big,0.26
33,literal,multi_slider,2,strong,whale,elephant,big,0.84
33,literal,multi_slider,2,strong,whale,average man,big,0.1
33,literal,multi_slider,2,fierce,whale,lion,big,0.97
33,literal,multi_slider,2,fierce,whale,man,big,0.13
33,literal,multi_slider,2,fierce,whale,horse,big,0.44
33,literal,multi_slider,2,fierce,whale,whale,big,0.09
33,literal,multi_slider,2,fierce,whale,eagle,big,0.84
33,literal,multi_slider,2,fierce,whale,elephant,big,0.29
33,literal,multi_slider,2,fierce,whale,average man,big,0.16
33,literal,multi_slider,2,proud,whale,lion,big,0.77
33,literal,multi_slider,2,proud,whale,man,big,0.86
33,literal,multi_slider,2,proud,whale,horse,big,0.5
33,literal,multi_slider,2,proud,whale,whale,big,0.51
33,literal,multi_slider,2,proud,whale,eagle,big,0.62
33,literal,multi_slider,2,proud,whale,elephant,big,0.73
33,literal,multi_slider,2,proud,whale,average man,big,0.83
33,literal,multi_slider,2,hard,whale,lion,big,0.47
33,literal,multi_slider,2,hard,whale,man,big,0.18
33,literal,multi_slider,2,hard,whale,horse,big,0.47
33,literal,multi_slider,2,hard,whale,whale,big,0.16
33,literal,multi_slider,2,hard,whale,eagle,big,0.57
33,literal,multi_slider,2,hard,whale,elephant,big,0.7
33,literal,multi_slider,2,hard,whale,average man,big,0.06
33,literal,multi_slider,2,fast,whale,lion,big,0.64
33,literal,multi_slider,2,fast,whale,man,big,0.24
33,literal,multi_slider,2,fast,whale,horse,big,0.54
33,literal,multi_slider,2,fast,whale,whale,big,0.22
33,literal,multi_slider,2,fast,whale,eagle,big,0.93
33,literal,multi_slider,2,fast,whale,elephant,big,0.13
33,literal,multi_slider,2,fast,whale,average man,big,0.1
33,literal,multi_slider,2,big,whale,lion,big,0.11
33,literal,multi_slider,2,big,whale,man,big,0.06
33,literal,multi_slider,2,big,whale,horse,big,0.16
33,literal,multi_slider,2,big,whale,whale,big,0.38
33,literal,multi_slider,2,big,whale,eagle,big,0.04
33,literal,multi_slider,2,big,whale,elephant,big,0.37
33,literal,multi_slider,2,big,whale,average man,big,0.07
33,figurative,multi_slider,4,slow,elephant,turtle,elephant,0.91
33,figurative,multi_slider,4,slow,elephant,man,elephant,0.82
33,figurative,multi_slider,4,slow,elephant,average man,elephant,0.57
33,figurative,multi_slider,4,slow,elephant,elephant,elephant,0.52
33,figurative,multi_slider,4,slow,elephant,armadillo,elephant,0.82
33,figurative,multi_slider,4,slow,elephant,whale,elephant,0.62
33,figurative,multi_slider,4,hard,elephant,turtle,elephant,0.97
33,figurative,multi_slider,4,hard,elephant,man,elephant,0.02
33,figurative,multi_slider,4,hard,elephant,average man,elephant,0.36
33,figurative,multi_slider,4,hard,elephant,elephant,elephant,0.65
33,figurative,multi_slider,4,hard,elephant,armadillo,elephant,0.8
33,figurative,multi_slider,4,hard,elephant,whale,elephant,0.3
33,figurative,multi_slider,4,strong,elephant,turtle,elephant,0.47
33,figurative,multi_slider,4,strong,elephant,man,elephant,0.07
33,figurative,multi_slider,4,strong,elephant,average man,elephant,0.19
33,figurative,multi_slider,4,strong,elephant,elephant,elephant,0.47
33,figurative,multi_slider,4,strong,elephant,armadillo,elephant,0.15
33,figurative,multi_slider,4,strong,elephant,whale,elephant,0.27
33,figurative,multi_slider,4,big,elephant,turtle,elephant,0.07
33,figurative,multi_slider,4,big,elephant,man,elephant,0.34
33,figurative,multi_slider,4,big,elephant,average man,elephant,0.24
33,figurative,multi_slider,4,big,elephant,elephant,elephant,0.5
33,figurative,multi_slider,4,big,elephant,armadillo,elephant,0.04
33,figurative,multi_slider,4,big,elephant,whale,elephant,0.67
33,figurative,multi_slider,4,majestic,elephant,turtle,elephant,0.66
33,figurative,multi_slider,4,majestic,elephant,man,elephant,0
33,figurative,multi_slider,4,majestic,elephant,average man,elephant,0.02
33,figurative,multi_slider,4,majestic,elephant,elephant,elephant,0.78
33,figurative,multi_slider,4,majestic,elephant,armadillo,elephant,0.15
33,figurative,multi_slider,4,majestic,elephant,whale,elephant,0.92
33,literal,multi_slider,3,quiet,bird,man,small,0.82
33,literal,multi_slider,3,quiet,bird,mouse,small,0.91
33,literal,multi_slider,3,quiet,bird,average man,small,0.66
33,literal,multi_slider,3,quiet,bird,bird,small,0.92
33,literal,multi_slider,3,quiet,bird,jaguar,small,0.89
33,literal,multi_slider,3,quiet,bird,ant,small,0.97
33,literal,multi_slider,3,quiet,bird,cheetah,small,0.86
33,literal,multi_slider,3,small,bird,man,small,0.87
33,literal,multi_slider,3,small,bird,mouse,small,0.95
33,literal,multi_slider,3,small,bird,average man,small,0.81
33,literal,multi_slider,3,small,bird,bird,small,0.95
33,literal,multi_slider,3,small,bird,jaguar,small,0.87
33,literal,multi_slider,3,small,bird,ant,small,1
33,literal,multi_slider,3,small,bird,cheetah,small,0.83
33,literal,multi_slider,3,sleek,bird,man,small,0.8
33,literal,multi_slider,3,sleek,bird,mouse,small,0.3
33,literal,multi_slider,3,sleek,bird,average man,small,0.63
33,literal,multi_slider,3,sleek,bird,bird,small,0.85
33,literal,multi_slider,3,sleek,bird,jaguar,small,0.92
33,literal,multi_slider,3,sleek,bird,ant,small,0.8
33,literal,multi_slider,3,sleek,bird,cheetah,small,0.92
33,literal,multi_slider,3,fast,bird,man,small,0.22
33,literal,multi_slider,3,fast,bird,mouse,small,0.29
33,literal,multi_slider,3,fast,bird,average man,small,0.29
33,literal,multi_slider,3,fast,bird,bird,small,0.63
33,literal,multi_slider,3,fast,bird,jaguar,small,0.55
33,literal,multi_slider,3,fast,bird,ant,small,0.31
33,literal,multi_slider,3,fast,bird,cheetah,small,0.93
33,literal,multi_slider,3,agile,bird,man,small,0.51
33,literal,multi_slider,3,agile,bird,mouse,small,0.65
33,literal,multi_slider,3,agile,bird,average man,small,0.39
33,literal,multi_slider,3,agile,bird,bird,small,0.77
33,literal,multi_slider,3,agile,bird,jaguar,small,0.94
33,literal,multi_slider,3,agile,bird,ant,small,0.56
33,literal,multi_slider,3,agile,bird,cheetah,small,0.79
33,literal,multi_slider,3,industrious,bird,man,small,0.3
33,literal,multi_slider,3,industrious,bird,mouse,small,0.65
33,literal,multi_slider,3,industrious,bird,average man,small,0.38
33,literal,multi_slider,3,industrious,bird,bird,small,0.26
33,literal,multi_slider,3,industrious,bird,jaguar,small,0.42
33,literal,multi_slider,3,industrious,bird,ant,small,0.95
33,literal,multi_slider,3,industrious,bird,cheetah,small,0.48
34,literal,multi_slider,3,industrious,bird,bird,fast,0.77
34,literal,multi_slider,3,industrious,bird,jaguar,fast,0.75
34,literal,multi_slider,3,industrious,bird,ant,fast,0.82
34,literal,multi_slider,3,industrious,bird,mouse,fast,0.52
34,literal,multi_slider,3,industrious,bird,man,fast,0.52
34,literal,multi_slider,3,industrious,bird,average man,fast,0.52
34,literal,multi_slider,3,industrious,bird,cheetah,fast,0.75
34,literal,multi_slider,3,fast,bird,bird,fast,0.65
34,literal,multi_slider,3,fast,bird,jaguar,fast,0.77
34,literal,multi_slider,3,fast,bird,ant,fast,0.37
34,literal,multi_slider,3,fast,bird,mouse,fast,0.36
34,literal,multi_slider,3,fast,bird,man,fast,0.62
34,literal,multi_slider,3,fast,bird,average man,fast,0.41
34,literal,multi_slider,3,fast,bird,cheetah,fast,1
34,literal,multi_slider,3,small,bird,bird,fast,0.11
34,literal,multi_slider,3,small,bird,jaguar,fast,0.51
34,literal,multi_slider,3,small,bird,ant,fast,0
34,literal,multi_slider,3,small,bird,mouse,fast,0.05
34,literal,multi_slider,3,small,bird,man,fast,0.52
34,literal,multi_slider,3,small,bird,average man,fast,0.53
34,literal,multi_slider,3,small,bird,cheetah,fast,0.61
34,literal,multi_slider,3,quiet,bird,bird,fast,0.13
34,literal,multi_slider,3,quiet,bird,jaguar,fast,0.82
34,literal,multi_slider,3,quiet,bird,ant,fast,0.83
34,literal,multi_slider,3,quiet,bird,mouse,fast,0.15
34,literal,multi_slider,3,quiet,bird,man,fast,0.49
34,literal,multi_slider,3,quiet,bird,average man,fast,0.5
34,literal,multi_slider,3,quiet,bird,cheetah,fast,0.85
34,literal,multi_slider,3,sleek,bird,bird,fast,0.2
34,literal,multi_slider,3,sleek,bird,jaguar,fast,0.81
34,literal,multi_slider,3,sleek,bird,ant,fast,0.2
34,literal,multi_slider,3,sleek,bird,mouse,fast,0.31
34,literal,multi_slider,3,sleek,bird,man,fast,0.16
34,literal,multi_slider,3,sleek,bird,average man,fast,0.16
34,literal,multi_slider,3,sleek,bird,cheetah,fast,0.82
34,literal,multi_slider,3,agile,bird,bird,fast,0.61
34,literal,multi_slider,3,agile,bird,jaguar,fast,0.83
34,literal,multi_slider,3,agile,bird,ant,fast,0.51
34,literal,multi_slider,3,agile,bird,mouse,fast,0.26
34,literal,multi_slider,3,agile,bird,man,fast,0.52
34,literal,multi_slider,3,agile,bird,average man,fast,0.53
34,literal,multi_slider,3,agile,bird,cheetah,fast,0.85
34,figurative,multi_slider,2,hard,whale,whale,whale,0.29
34,figurative,multi_slider,2,hard,whale,man,whale,0.08
34,figurative,multi_slider,2,hard,whale,eagle,whale,0.08
34,figurative,multi_slider,2,hard,whale,lion,whale,0.09
34,figurative,multi_slider,2,hard,whale,horse,whale,0.08
34,figurative,multi_slider,2,hard,whale,elephant,whale,0.08
34,figurative,multi_slider,2,hard,whale,average man,whale,0.08
34,figurative,multi_slider,2,big,whale,whale,whale,0.99
34,figurative,multi_slider,2,big,whale,man,whale,0.28
34,figurative,multi_slider,2,big,whale,eagle,whale,0.06
34,figurative,multi_slider,2,big,whale,lion,whale,0.48
34,figurative,multi_slider,2,big,whale,horse,whale,0.62
34,figurative,multi_slider,2,big,whale,elephant,whale,0.78
34,figurative,multi_slider,2,big,whale,average man,whale,0.29
34,figurative,multi_slider,2,proud,whale,whale,whale,0.52
34,figurative,multi_slider,2,proud,whale,man,whale,0.52
34,figurative,multi_slider,2,proud,whale,eagle,whale,0.52
34,figurative,multi_slider,2,proud,whale,lion,whale,0.51
34,figurative,multi_slider,2,proud,whale,horse,whale,0.5
34,figurative,multi_slider,2,proud,whale,elephant,whale,0.5
34,figurative,multi_slider,2,proud,whale,average man,whale,0.5
34,figurative,multi_slider,2,majestic,whale,whale,whale,0.68
34,figurative,multi_slider,2,majestic,whale,man,whale,0.16
34,figurative,multi_slider,2,majestic,whale,eagle,whale,0.71
34,figurative,multi_slider,2,majestic,whale,lion,whale,0.71
34,figurative,multi_slider,2,majestic,whale,horse,whale,0.71
34,figurative,multi_slider,2,majestic,whale,elephant,whale,0.5
34,figurative,multi_slider,2,majestic,whale,average man,whale,0.16
34,figurative,multi_slider,2,strong,whale,whale,whale,0.72
34,figurative,multi_slider,2,strong,whale,man,whale,0.16
34,figurative,multi_slider,2,strong,whale,eagle,whale,0.09
34,figurative,multi_slider,2,strong,whale,lion,whale,0.41
34,figurative,multi_slider,2,strong,whale,horse,whale,0.41
34,figurative,multi_slider,2,strong,whale,elephant,whale,0.75
34,figurative,multi_slider,2,strong,whale,average man,whale,0.1
34,figurative,multi_slider,2,fierce,whale,whale,whale,0.26
34,figurative,multi_slider,2,fierce,whale,man,whale,0.04
34,figurative,multi_slider,2,fierce,whale,eagle,whale,0.46
34,figurative,multi_slider,2,fierce,whale,lion,whale,0.79
34,figurative,multi_slider,2,fierce,whale,horse,whale,0.05
34,figurative,multi_slider,2,fierce,whale,elephant,whale,0.04
34,figurative,multi_slider,2,fierce,whale,average man,whale,0.04
34,figurative,multi_slider,2,fast,whale,whale,whale,0.34
34,figurative,multi_slider,2,fast,whale,man,whale,0.07
34,figurative,multi_slider,2,fast,whale,eagle,whale,0.75
34,figurative,multi_slider,2,fast,whale,lion,whale,0.62
34,figurative,multi_slider,2,fast,whale,horse,whale,0.65
34,figurative,multi_slider,2,fast,whale,elephant,whale,0.26
34,figurative,multi_slider,2,fast,whale,average man,whale,0.1
34,figurative,multi_slider,1,small,ant,man,ant,1
34,figurative,multi_slider,1,small,ant,average man,ant,0
34,figurative,multi_slider,1,small,ant,mouse,ant,0.79
34,figurative,multi_slider,1,small,ant,monkey,ant,0.49
34,figurative,multi_slider,1,small,ant,ant,ant,1
34,figurative,multi_slider,1,small,ant,beaver,ant,0.63
34,figurative,multi_slider,1,smart,ant,man,ant,1
34,figurative,multi_slider,1,smart,ant,average man,ant,1
34,figurative,multi_slider,1,smart,ant,mouse,ant,0.36
34,figurative,multi_slider,1,smart,ant,monkey,ant,0.69
34,figurative,multi_slider,1,smart,ant,ant,ant,0.37
34,figurative,multi_slider,1,smart,ant,beaver,ant,0.37
34,figurative,multi_slider,1,industrious,ant,man,ant,0.52
34,figurative,multi_slider,1,industrious,ant,average man,ant,0.52
34,figurative,multi_slider,1,industrious,ant,mouse,ant,0.52
34,figurative,multi_slider,1,industrious,ant,monkey,ant,0.52
34,figurative,multi_slider,1,industrious,ant,ant,ant,0.52
34,figurative,multi_slider,1,industrious,ant,beaver,ant,0.76
34,figurative,multi_slider,1,busy,ant,man,ant,0.82
34,figurative,multi_slider,1,busy,ant,average man,ant,0.54
34,figurative,multi_slider,1,busy,ant,mouse,ant,0.72
34,figurative,multi_slider,1,busy,ant,monkey,ant,0.53
34,figurative,multi_slider,1,busy,ant,ant,ant,0.93
34,figurative,multi_slider,1,busy,ant,beaver,ant,0.7
34,figurative,multi_slider,1,funny,ant,man,ant,0.49
34,figurative,multi_slider,1,funny,ant,average man,ant,0.49
34,figurative,multi_slider,1,funny,ant,mouse,ant,0
34,figurative,multi_slider,1,funny,ant,monkey,ant,0
34,figurative,multi_slider,1,funny,ant,ant,ant,0
34,figurative,multi_slider,1,funny,ant,beaver,ant,0.01
34,figurative,multi_slider,1,quiet,ant,man,ant,1
34,figurative,multi_slider,1,quiet,ant,average man,ant,0.56
34,figurative,multi_slider,1,quiet,ant,mouse,ant,0.81
34,figurative,multi_slider,1,quiet,ant,monkey,ant,0.27
34,figurative,multi_slider,1,quiet,ant,ant,ant,1
34,figurative,multi_slider,1,quiet,ant,beaver,ant,0.35
35,figurative,multi_slider,3,agile,bird,man,bird,0.53
35,figurative,multi_slider,3,agile,bird,jaguar,bird,0.79
35,figurative,multi_slider,3,agile,bird,average man,bird,0.39
35,figurative,multi_slider,3,agile,bird,mouse,bird,0.52
35,figurative,multi_slider,3,agile,bird,bird,bird,0.53
35,figurative,multi_slider,3,agile,bird,ant,bird,0.1
35,figurative,multi_slider,3,agile,bird,cheetah,bird,0.98
35,figurative,multi_slider,3,quiet,bird,man,bird,1
35,figurative,multi_slider,3,quiet,bird,jaguar,bird,0.6
35,figurative,multi_slider,3,quiet,bird,average man,bird,0.27
35,figurative,multi_slider,3,quiet,bird,mouse,bird,0.9
35,figurative,multi_slider,3,quiet,bird,bird,bird,0.99
35,figurative,multi_slider,3,quiet,bird,ant,bird,1
35,figurative,multi_slider,3,quiet,bird,cheetah,bird,0.46
35,figurative,multi_slider,3,industrious,bird,man,bird,0.82
35,figurative,multi_slider,3,industrious,bird,jaguar,bird,0.47
35,figurative,multi_slider,3,industrious,bird,average man,bird,0.62
35,figurative,multi_slider,3,industrious,bird,mouse,bird,0.43
35,figurative,multi_slider,3,industrious,bird,bird,bird,0.82
35,figurative,multi_slider,3,industrious,bird,ant,bird,0.77
35,figurative,multi_slider,3,industrious,bird,cheetah,bird,0.37
35,figurative,multi_slider,3,fast,bird,man,bird,0.76
35,figurative,multi_slider,3,fast,bird,jaguar,bird,0.84
35,figurative,multi_slider,3,fast,bird,average man,bird,0.59
35,figurative,multi_slider,3,fast,bird,mouse,bird,0.9
35,figurative,multi_slider,3,fast,bird,bird,bird,0.77
35,figurative,multi_slider,3,fast,bird,ant,bird,0.08
35,figurative,multi_slider,3,fast,bird,cheetah,bird,1
35,figurative,multi_slider,3,small,bird,man,bird,0.52
35,figurative,multi_slider,3,small,bird,jaguar,bird,0.41
35,figurative,multi_slider,3,small,bird,average man,bird,0.33
35,figurative,multi_slider,3,small,bird,mouse,bird,0.91
35,figurative,multi_slider,3,small,bird,bird,bird,0.91
35,figurative,multi_slider,3,small,bird,ant,bird,1
35,figurative,multi_slider,3,small,bird,cheetah,bird,0.37
35,figurative,multi_slider,3,sleek,bird,man,bird,0.83
35,figurative,multi_slider,3,sleek,bird,jaguar,bird,0.91
35,figurative,multi_slider,3,sleek,bird,average man,bird,0.37
35,figurative,multi_slider,3,sleek,bird,mouse,bird,0.4
35,figurative,multi_slider,3,sleek,bird,bird,bird,0.81
35,figurative,multi_slider,3,sleek,bird,ant,bird,0.07
35,figurative,multi_slider,3,sleek,bird,cheetah,bird,0.91
35,figurative,multi_slider,1,smart,ant,monkey,ant,0.9
35,figurative,multi_slider,1,smart,ant,ant,ant,0.77
35,figurative,multi_slider,1,smart,ant,average man,ant,0.53
35,figurative,multi_slider,1,smart,ant,man,ant,0.81
35,figurative,multi_slider,1,smart,ant,mouse,ant,0.7
35,figurative,multi_slider,1,smart,ant,beaver,ant,0.72
35,figurative,multi_slider,1,industrious,ant,monkey,ant,0.85
35,figurative,multi_slider,1,industrious,ant,ant,ant,0.84
35,figurative,multi_slider,1,industrious,ant,average man,ant,0.48
35,figurative,multi_slider,1,industrious,ant,man,ant,0.72
35,figurative,multi_slider,1,industrious,ant,mouse,ant,0.64
35,figurative,multi_slider,1,industrious,ant,beaver,ant,0.83
35,figurative,multi_slider,1,quiet,ant,monkey,ant,0.16
35,figurative,multi_slider,1,quiet,ant,ant,ant,1
35,figurative,multi_slider,1,quiet,ant,average man,ant,0.32
35,figurative,multi_slider,1,quiet,ant,man,ant,0.59
35,figurative,multi_slider,1,quiet,ant,mouse,ant,1
35,figurative,multi_slider,1,quiet,ant,beaver,ant,0.4
35,figurative,multi_slider,1,funny,ant,monkey,ant,0.91
35,figurative,multi_slider,1,funny,ant,ant,ant,0
35,figurative,multi_slider,1,funny,ant,average man,ant,0.56
35,figurative,multi_slider,1,funny,ant,man,ant,0.29
35,figurative,multi_slider,1,funny,ant,mouse,ant,0.44
35,figurative,multi_slider,1,funny,ant,beaver,ant,0.55
35,figurative,multi_slider,1,busy,ant,monkey,ant,0.54
35,figurative,multi_slider,1,busy,ant,ant,ant,0.99
35,figurative,multi_slider,1,busy,ant,average man,ant,0.56
35,figurative,multi_slider,1,busy,ant,man,ant,0.88
35,figurative,multi_slider,1,busy,ant,mouse,ant,0.78
35,figurative,multi_slider,1,busy,ant,beaver,ant,0.9
35,figurative,multi_slider,1,small,ant,monkey,ant,0.25
35,figurative,multi_slider,1,small,ant,ant,ant,1
35,figurative,multi_slider,1,small,ant,average man,ant,0.35
35,figurative,multi_slider,1,small,ant,man,ant,0.57
35,figurative,multi_slider,1,small,ant,mouse,ant,0.95
35,figurative,multi_slider,1,small,ant,beaver,ant,0.48
35,literal,multi_slider,2,majestic,whale,man,big,0.2
35,literal,multi_slider,2,majestic,whale,average man,big,0.29
35,literal,multi_slider,2,majestic,whale,eagle,big,0.94
35,literal,multi_slider,2,majestic,whale,elephant,big,0.59
35,literal,multi_slider,2,majestic,whale,whale,big,0.72
35,literal,multi_slider,2,majestic,whale,lion,big,0.91
35,literal,multi_slider,2,majestic,whale,horse,big,0.84
35,literal,multi_slider,2,big,whale,man,big,0.29
35,literal,multi_slider,2,big,whale,average man,big,0.28
35,literal,multi_slider,2,big,whale,eagle,big,0.15
35,literal,multi_slider,2,big,whale,elephant,big,0.6
35,literal,multi_slider,2,big,whale,whale,big,0.72
35,literal,multi_slider,2,big,whale,lion,big,0.37
35,literal,multi_slider,2,big,whale,horse,big,0.27
35,literal,multi_slider,2,fierce,whale,man,big,0.18
35,literal,multi_slider,2,fierce,whale,average man,big,0.27
35,literal,multi_slider,2,fierce,whale,eagle,big,0.33
35,literal,multi_slider,2,fierce,whale,elephant,big,0.08
35,literal,multi_slider,2,fierce,whale,whale,big,0.26
35,literal,multi_slider,2,fierce,whale,lion,big,0.95
35,literal,multi_slider,2,fierce,whale,horse,big,0.31
35,literal,multi_slider,2,proud,whale,man,big,0.37
35,literal,multi_slider,2,proud,whale,average man,big,0.36
35,literal,multi_slider,2,proud,whale,eagle,big,0.05
35,literal,multi_slider,2,proud,whale,elephant,big,0.05
35,literal,multi_slider,2,proud,whale,whale,big,0.03
35,literal,multi_slider,2,proud,whale,lion,big,0.05
35,literal,multi_slider,2,proud,whale,horse,big,0.05
35,literal,multi_slider,2,fast,whale,man,big,0.37
35,literal,multi_slider,2,fast,whale,average man,big,0.45
35,literal,multi_slider,2,fast,whale,eagle,big,0.7
35,literal,multi_slider,2,fast,whale,elephant,big,0.05
35,literal,multi_slider,2,fast,whale,whale,big,0.09
35,literal,multi_slider,2,fast,whale,lion,big,0.79
35,literal,multi_slider,2,fast,whale,horse,big,0.91
35,literal,multi_slider,2,strong,whale,man,big,0.53
35,literal,multi_slider,2,strong,whale,average man,big,0.44
35,literal,multi_slider,2,strong,whale,eagle,big,0.35
35,literal,multi_slider,2,strong,whale,elephant,big,0.69
35,literal,multi_slider,2,strong,whale,whale,big,0.53
35,literal,multi_slider,2,strong,whale,lion,big,0.85
35,literal,multi_slider,2,strong,whale,horse,big,0.84
35,literal,multi_slider,2,hard,whale,man,big,0.47
35,literal,multi_slider,2,hard,whale,average man,big,0.44
35,literal,multi_slider,2,hard,whale,eagle,big,0.38
35,literal,multi_slider,2,hard,whale,elephant,big,0.92
35,literal,multi_slider,2,hard,whale,whale,big,0.78
35,literal,multi_slider,2,hard,whale,lion,big,0.36
35,literal,multi_slider,2,hard,whale,horse,big,0.22
36,figurative,multi_slider,2,big,whale,lion,whale,0.14
36,figurative,multi_slider,2,big,whale,eagle,whale,0.05
36,figurative,multi_slider,2,big,whale,man,whale,0.26
36,figurative,multi_slider,2,big,whale,average man,whale,0.15
36,figurative,multi_slider,2,big,whale,horse,whale,0.2
36,figurative,multi_slider,2,big,whale,whale,whale,0.33
36,figurative,multi_slider,2,big,whale,elephant,whale,0.32
36,figurative,multi_slider,2,majestic,whale,lion,whale,0.8
36,figurative,multi_slider,2,majestic,whale,eagle,whale,0.68
36,figurative,multi_slider,2,majestic,whale,man,whale,0.01
36,figurative,multi_slider,2,majestic,whale,average man,whale,0.12
36,figurative,multi_slider,2,majestic,whale,horse,whale,0.48
36,figurative,multi_slider,2,majestic,whale,whale,whale,0.12
36,figurative,multi_slider,2,majestic,whale,elephant,whale,0.48
36,figurative,multi_slider,2,proud,whale,lion,whale,0.68
36,figurative,multi_slider,2,proud,whale,eagle,whale,0.68
36,figurative,multi_slider,2,proud,whale,man,whale,0.11
36,figurative,multi_slider,2,proud,whale,average man,whale,0.25
36,figurative,multi_slider,2,proud,whale,horse,whale,0.68
36,figurative,multi_slider,2,proud,whale,whale,whale,0.49
36,figurative,multi_slider,2,proud,whale,elephant,whale,0.68
36,figurative,multi_slider,2,fierce,whale,lion,whale,0.86
36,figurative,multi_slider,2,fierce,whale,eagle,whale,0.76
36,figurative,multi_slider,2,fierce,whale,man,whale,0.09
36,figurative,multi_slider,2,fierce,whale,average man,whale,0.22
36,figurative,multi_slider,2,fierce,whale,horse,whale,0.37
36,figurative,multi_slider,2,fierce,whale,whale,whale,0.5
36,figurative,multi_slider,2,fierce,whale,elephant,whale,0.37
36,figurative,multi_slider,2,hard,whale,lion,whale,0.1
36,figurative,multi_slider,2,hard,whale,eagle,whale,0.04
36,figurative,multi_slider,2,hard,whale,man,whale,0.08
36,figurative,multi_slider,2,hard,whale,average man,whale,0.08
36,figurative,multi_slider,2,hard,whale,horse,whale,0.12
36,figurative,multi_slider,2,hard,whale,whale,whale,0.2
36,figurative,multi_slider,2,hard,whale,elephant,whale,0.18
36,figurative,multi_slider,2,fast,whale,lion,whale,0.76
36,figurative,multi_slider,2,fast,whale,eagle,whale,0.82
36,figurative,multi_slider,2,fast,whale,man,whale,0.04
36,figurative,multi_slider,2,fast,whale,average man,whale,0.09
36,figurative,multi_slider,2,fast,whale,horse,whale,0.64
36,figurative,multi_slider,2,fast,whale,whale,whale,0.36
36,figurative,multi_slider,2,fast,whale,elephant,whale,0.36
36,figurative,multi_slider,2,strong,whale,lion,whale,0.71
36,figurative,multi_slider,2,strong,whale,eagle,whale,0.05
36,figurative,multi_slider,2,strong,whale,man,whale,0.07
36,figurative,multi_slider,2,strong,whale,average man,whale,0.08
36,figurative,multi_slider,2,strong,whale,horse,whale,0.29
36,figurative,multi_slider,2,strong,whale,whale,whale,0.4
36,figurative,multi_slider,2,strong,whale,elephant,whale,0.53
36,literal,multi_slider,4,slow,elephant,whale,hard,0.12
36,literal,multi_slider,4,slow,elephant,armadillo,hard,0.16
36,literal,multi_slider,4,slow,elephant,man,hard,0.12
36,literal,multi_slider,4,slow,elephant,average man,hard,0.12
36,literal,multi_slider,4,slow,elephant,turtle,hard,0.04
36,literal,multi_slider,4,slow,elephant,elephant,hard,0.09
36,literal,multi_slider,4,strong,elephant,whale,hard,0.23
36,literal,multi_slider,4,strong,elephant,armadillo,hard,0.1
36,literal,multi_slider,4,strong,elephant,man,hard,0.1
36,literal,multi_slider,4,strong,elephant,average man,hard,0.1
36,literal,multi_slider,4,strong,elephant,turtle,hard,0.06
36,literal,multi_slider,4,strong,elephant,elephant,hard,0.24
36,literal,multi_slider,4,hard,elephant,whale,hard,0.31
36,literal,multi_slider,4,hard,elephant,armadillo,hard,0.13
36,literal,multi_slider,4,hard,elephant,man,hard,0.32
36,literal,multi_slider,4,hard,elephant,average man,hard,0.19
36,literal,multi_slider,4,hard,elephant,turtle,hard,0.13
36,literal,multi_slider,4,hard,elephant,elephant,hard,0.34
36,literal,multi_slider,4,majestic,elephant,whale,hard,0.3
36,literal,multi_slider,4,majestic,elephant,armadillo,hard,0.16
36,literal,multi_slider,4,majestic,elephant,man,hard,0.08
36,literal,multi_slider,4,majestic,elephant,average man,hard,0.08
36,literal,multi_slider,4,majestic,elephant,turtle,hard,0.06
36,literal,multi_slider,4,majestic,elephant,elephant,hard,0.43
36,literal,multi_slider,4,big,elephant,whale,hard,0.51
36,literal,multi_slider,4,big,elephant,armadillo,hard,0.07
36,literal,multi_slider,4,big,elephant,man,hard,0.13
36,literal,multi_slider,4,big,elephant,average man,hard,0.14
36,literal,multi_slider,4,big,elephant,turtle,hard,0.04
36,literal,multi_slider,4,big,elephant,elephant,hard,0.5
36,literal,multi_slider,3,sleek,bird,bird,fast,0.23
36,literal,multi_slider,3,sleek,bird,mouse,fast,0.06
36,literal,multi_slider,3,sleek,bird,jaguar,fast,0.82
36,literal,multi_slider,3,sleek,bird,cheetah,fast,0.84
36,literal,multi_slider,3,sleek,bird,ant,fast,0.01
36,literal,multi_slider,3,sleek,bird,man,fast,0.11
36,literal,multi_slider,3,sleek,bird,average man,fast,0.07
36,literal,multi_slider,3,quiet,bird,bird,fast,0.15
